group,start,end,depth,length,start_fix,end_fix,is_start,is_end,line,gen_id
8,2148571,2151149,0.0,2579,2151663,2154241,13,14,L06-3,2
9,2151150,2282976,1.0,131827,2154242,2286068,14,15,L06-3,2
10,2282977,2298520,0.0,15544,2286069,2301612,15,16,L06-3,2
11,2298521,2359541,1.0,61021,2301613,2362633,16,17,L06-3,2
12,2359542,2380168,0.0,20627,2362634,2383260,17,18,L06-3,2
13,2380169,3380769,1.0,1000601,2383261,3383861,18,24,L06-3,2
14,3380770,3387150,0.0,6381,3383862,3390242,24,25,L06-3,2
15,3387151,3503409,1.0,116259,3390243,3506501,25,27,L06-3,2
16,3503410,3503853,0.0,444,3506502,3506945,27,28,L06-3,2
17,3503854,3701632,1.0,197779,3506946,3704724,28,29,L06-3,2
18,3701633,3727196,0.0,25564,3704725,3730288,29,30,L06-3,2
19,3727197,3867438,1.0,140242,3730289,3870530,30,-1,L06-3,2
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-3,2
21,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-3,2
1,1,398189,1.0,398189,1,398189,-1,1,L06-3,3
2,398190,436368,0.0,38179,398190,436368,1,2,L06-3,3
3,436369,879712,1.0,443344,436369,879712,2,6,L06-3,3
4,879713,884267,0.0,4555,879713,884267,6,7,L06-3,3
5,884268,1434919,1.0,550652,884268,1438011,7,10,L06-3,3
6,1434920,1435339,0.0,420,1438012,1438431,10,11,L06-3,3
7,1435340,1573657,1.0,138318,1438432,1576749,11,12,L06-3,3
8,1573658,1585106,0.0,11449,1576750,1588198,12,13,L06-3,3
9,1585107,1651532,1.0,66426,1588199,1654624,13,14,L06-3,3
10,1651533,1651716,0.0,184,1654625,1654808,14,15,L06-3,3
11,1651717,2148570,1.0,496854,1654809,2151662,15,17,L06-3,3
12,2148571,2151149,0.0,2579,2151663,2154241,17,18,L06-3,3
13,2151150,2281530,1.0,130381,2154242,2284622,18,19,L06-3,3
14,2281531,2298520,0.0,16990,2284623,2301612,19,20,L06-3,3
15,2298521,2359541,2.0,61021,2301613,2362633,20,21,L06-3,3
16,2359542,2380168,0.0,20627,2362634,2383260,21,22,L06-3,3
17,2380169,2545051,2.0,164883,2383261,2548143,22,23,L06-3,3
18,2545052,2545231,0.0,180,2548144,2548323,23,24,L06-3,3
19,2545232,3380769,1.0,835538,2548324,3383861,24,30,L06-3,3
20,3380770,3387150,0.0,6381,3383862,3390242,30,31,L06-3,3
21,3387151,3456882,1.0,69732,3390243,3459974,31,32,L06-3,3
22,3456883,3467092,0.0,10210,3459975,3470184,32,33,L06-3,3
23,3467093,3503409,1.0,36317,3470185,3506501,33,35,L06-3,3
24,3503410,3503853,0.0,444,3506502,3506945,35,36,L06-3,3
25,3503854,3701632,1.0,197779,3506946,3704724,36,37,L06-3,3
26,3701633,3727196,0.0,25564,3704725,3730288,37,38,L06-3,3
27,3727197,3867438,1.0,140242,3730289,3870530,38,-1,L06-3,3
28,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-3,3
29,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-3,3
1,1,880658,1.0,880658,1,880658,-1,2,L06-4,1
2,880659,884267,0.0,3609,880659,884267,2,3,L06-4,1
3,884268,1434919,1.0,550652,884268,1438011,3,6,L06-4,1
4,1434920,1435339,0.0,420,1438012,1438431,6,7,L06-4,1
5,1435340,3701632,1.0,2266293,1438432,3704724,7,13,L06-4,1
6,3701633,3727196,0.0,25564,3704725,3730288,13,14,L06-4,1
7,3727197,3867438,1.0,140242,3730289,3870530,14,-1,L06-4,1
8,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-4,1
9,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-4,1
1,1,305944,1.0,305944,1,305944,-1,1,L06-4,2
2,305945,321104,0.0,15160,305945,321104,1,2,L06-4,2
3,321105,437195,1.0,116091,321105,437195,2,3,L06-4,2
4,437196,442854,0.0,5659,437196,442854,3,4,L06-4,2
5,442855,880658,1.0,437804,442855,880658,4,5,L06-4,2
6,880659,884267,0.0,3609,880659,884267,5,6,L06-4,2
7,884268,1272609,1.0,388342,884268,1272609,6,8,L06-4,2
8,1272610,1288830,0.0,16221,1275702,1291922,8,10,L06-4,2
9,1288831,1434919,1.0,146089,1291923,1438011,10,11,L06-4,2
10,1434920,1435339,0.0,420,1438012,1438431,11,12,L06-4,2
11,1435340,3503410,1.0,2068071,1438432,3506502,12,24,L06-4,2
12,3503411,3508717,0.0,5307,3506503,3511809,24,25,L06-4,2
13,3508718,3701632,1.0,192915,3511810,3704724,25,27,L06-4,2
14,3701633,3729647,0.0,28015,3704725,3732739,27,28,L06-4,2
15,3729648,3867438,1.0,137791,3732740,3870530,28,-1,L06-4,2
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-4,2
17,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-4,2
1,1,305944,1.0,305944,1,305944,-1,1,L06-4,3
2,305945,321104,0.0,15160,305945,321104,1,2,L06-4,3
3,321105,880658,1.0,559554,321105,880658,2,5,L06-4,3
4,880659,884267,0.0,3609,880659,884267,5,6,L06-4,3
5,884268,1272609,1.0,388342,884268,1272609,6,9,L06-4,3
6,1272610,1288830,0.0,16221,1275702,1291922,9,11,L06-4,3
7,1288831,1434919,1.0,146089,1291923,1438011,11,12,L06-4,3
8,1434920,1435339,0.0,420,1438012,1438431,12,13,L06-4,3
9,1435340,3503410,1.0,2068071,1438432,3506502,13,28,L06-4,3
10,3503411,3508717,0.0,5307,3506503,3511809,28,29,L06-4,3
11,3508718,3698819,1.0,190102,3511810,3701911,29,30,L06-4,3
12,3698820,3781603,0.0,82784,3701912,3784695,30,31,L06-4,3
13,3781604,3867438,1.0,85835,3784696,3870530,31,-1,L06-4,3
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-4,3
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-4,3
1,1,847506,1.0,847506,1,847506,-1,2,L07-1,1
2,847507,848938,0.0,1432,847507,848938,2,3,L07-1,1
3,848939,1841334,1.0,992396,848939,1844426,3,8,L07-1,1
4,1841335,1862634,0.0,21300,1844427,1865726,8,9,L07-1,1
5,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L07-1,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-1,1
7,2956747,3009166,1.0,52420,2959839,3012258,-1,15,L07-1,1
8,3009167,3020621,0.0,11455,3012259,3023713,15,16,L07-1,1
9,3020622,3867438,1.0,846817,3023714,3870530,16,-1,L07-1,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-1,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-1,1
1,1,847506,1.0,847506,1,847506,-1,3,L07-1,2
2,847507,848938,0.0,1432,847507,848938,3,4,L07-1,2
3,848939,1292023,1.0,443085,848939,1295115,4,8,L07-1,2
4,1292024,1292562,0.0,539,1295116,1295654,8,9,L07-1,2
5,1292563,1841334,1.0,548772,1295655,1844426,9,11,L07-1,2
6,1841335,1862634,0.0,21300,1844427,1865726,11,12,L07-1,2
7,1862635,2121547,1.0,258913,1865727,2124639,12,13,L07-1,2
8,2121548,2123422,0.0,1875,2124640,2126514,13,14,L07-1,2
9,2123423,2147664,1.0,24242,2126515,2150756,14,15,L07-1,2
10,2147665,2147948,0.0,284,2150757,2151040,15,16,L07-1,2
11,2147949,2343281,1.0,195333,2151041,2346373,16,17,L07-1,2
12,2343282,2344772,0.0,1491,2346374,2347864,17,18,L07-1,2
13,2344773,2955590,1.0,610818,2347865,2958682,18,-1,L07-1,2
14,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-1,2
15,2956747,3009166,1.0,52420,2959839,3012258,-1,21,L07-1,2
16,3009167,3020621,0.0,11455,3012259,3023713,21,22,L07-1,2
17,3020622,3867438,1.0,846817,3023714,3870530,22,-1,L07-1,2
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-1,2
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-1,2
1,1,847506,1.0,847506,1,847506,-1,3,L07-1,3
2,847507,848938,0.0,1432,847507,848938,3,4,L07-1,3
3,848939,1285301,1.0,436363,848939,1288393,4,8,L07-1,3
4,1285302,1292563,0.0,7262,1288394,1295655,8,9,L07-1,3
5,1292564,1841334,1.0,548771,1295656,1844426,9,11,L07-1,3
6,1841335,1862634,0.0,21300,1844427,1865726,11,12,L07-1,3
7,1862635,2121547,1.0,258913,1865727,2124639,12,13,L07-1,3
8,2121548,2123422,0.0,1875,2124640,2126514,13,14,L07-1,3
9,2123423,2147664,1.0,24242,2126515,2150756,14,15,L07-1,3
10,2147665,2147948,0.0,284,2150757,2151040,15,16,L07-1,3
11,2147949,2343281,1.0,195333,2151041,2346373,16,17,L07-1,3
12,2343282,2344772,0.0,1491,2346374,2347864,17,18,L07-1,3
13,2344773,2955590,1.0,610818,2347865,2958682,18,-1,L07-1,3
14,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-1,3
15,2956747,3009166,1.0,52420,2959839,3012258,-1,22,L07-1,3
16,3009167,3020621,0.0,11455,3012259,3023713,22,23,L07-1,3
17,3020622,3867438,1.0,846817,3023714,3870530,23,-1,L07-1,3
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-1,3
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-1,3
1,1,847506,1.0,847506,1,847506,-1,2,L07-2,1
2,847507,848938,0.0,1432,847507,848938,2,3,L07-2,1
3,848939,1841334,1.0,992396,848939,1844426,3,8,L07-2,1
4,1841335,1862634,0.0,21300,1844427,1865726,8,9,L07-2,1
5,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L07-2,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-2,1
7,2956747,3009166,1.0,52420,2959839,3012258,-1,15,L07-2,1
8,3009167,3020621,0.0,11455,3012259,3023713,15,16,L07-2,1
9,3020622,3867438,1.0,846817,3023714,3870530,16,-1,L07-2,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-2,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-2,1
1,1,847506,1.0,847506,1,847506,-1,2,L07-2,2
2,847507,848938,0.0,1432,847507,848938,2,3,L07-2,2
3,848939,1066748,1.0,217810,848939,1066748,3,4,L07-2,2
4,1066749,1068432,0.0,1684,1066749,1068432,4,5,L07-2,2
5,1068433,1841334,1.0,772902,1068433,1844426,5,10,L07-2,2
6,1841335,1862634,0.0,21300,1844427,1865726,10,11,L07-2,2
7,1862635,2122487,1.0,259853,1865727,2125579,11,13,L07-2,2
8,2122488,2123277,0.0,790,2125580,2126369,13,14,L07-2,2
9,2123278,2343283,1.0,220006,2126370,2346375,14,16,L07-2,2
10,2343284,2346524,0.0,3241,2346376,2349616,16,17,L07-2,2
11,2346525,2955590,1.0,609066,2349617,2958682,17,-1,L07-2,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-2,2
13,2956747,3009166,1.0,52420,2959839,3012258,-1,20,L07-2,2
14,3009167,3020621,0.0,11455,3012259,3023713,20,21,L07-2,2
15,3020622,3867438,1.0,846817,3023714,3870530,21,-1,L07-2,2
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-2,2
17,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-2,2
1,1,847506,1.0,847506,1,847506,-1,2,L07-2,3
2,847507,848938,0.0,1432,847507,848938,2,3,L07-2,3
3,848939,1066748,1.0,217810,848939,1066748,3,4,L07-2,3
4,1066749,1068432,0.0,1684,1066749,1068432,4,5,L07-2,3
5,1068433,1841335,1.0,772903,1068433,1844427,5,10,L07-2,3
6,1841336,1863372,0.0,22037,1844428,1866464,10,11,L07-2,3
7,1863373,2122487,1.0,259115,1866465,2125579,11,13,L07-2,3
8,2122488,2123277,0.0,790,2125580,2126369,13,14,L07-2,3
9,2123278,2343283,1.0,220006,2126370,2346375,14,17,L07-2,3
10,2343284,2346524,0.0,3241,2346376,2349616,17,18,L07-2,3
11,2346525,2955590,1.0,609066,2349617,2958682,18,-1,L07-2,3
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-2,3
13,2956747,3009166,1.0,52420,2959839,3012258,-1,21,L07-2,3
14,3009167,3020621,0.0,11455,3012259,3023713,21,22,L07-2,3
15,3020622,3566695,1.0,546074,3023714,3569787,22,23,L07-2,3
16,3566696,3573702,0.0,7007,3569788,3576794,23,24,L07-2,3
17,3573703,3786821,1.0,213119,3576795,3789913,24,26,L07-2,3
18,3786822,3792845,0.0,6024,3789914,3795937,26,27,L07-2,3
19,3792846,3867438,1.0,74593,3795938,3870530,27,-1,L07-2,3
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-2,3
21,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-2,3
1,1,847506,1.0,847506,1,847506,-1,2,L07-3,1
2,847507,848938,0.0,1432,847507,848938,2,3,L07-3,1
3,848939,1841334,1.0,992396,848939,1844426,3,8,L07-3,1
4,1841335,1862634,0.0,21300,1844427,1865726,8,9,L07-3,1
5,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L07-3,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-3,1
7,2956747,3009166,1.0,52420,2959839,3012258,-1,15,L07-3,1
8,3009167,3020621,0.0,11455,3012259,3023713,15,16,L07-3,1
9,3020622,3867438,1.0,846817,3023714,3870530,16,-1,L07-3,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-3,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-3,1
1,1,847506,1.0,847506,1,847506,-1,2,L07-3,2
2,847507,848938,0.0,1432,847507,848938,2,3,L07-3,2
3,848939,1291461,1.0,442523,848939,1294553,3,7,L07-3,2
4,1291462,1292562,0.0,1101,1294554,1295654,7,8,L07-3,2
5,1292563,1841334,1.0,548772,1295655,1844426,8,11,L07-3,2
6,1841335,1862634,0.0,21300,1844427,1865726,11,12,L07-3,2
7,1862635,2122487,1.0,259853,1865727,2125579,12,13,L07-3,2
8,2122488,2123307,0.0,820,2125580,2126399,13,14,L07-3,2
9,2123308,2343281,1.0,219974,2126400,2346373,14,16,L07-3,2
10,2343282,2343419,0.0,138,2346374,2346511,16,17,L07-3,2
11,2343420,2955590,1.0,612171,2346512,2958682,17,-1,L07-3,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-3,2
13,2956747,3008708,1.0,51962,2959839,3011800,-1,20,L07-3,2
14,3008709,3020620,0.0,11912,3011801,3023712,20,21,L07-3,2
15,3020621,3698721,1.0,678101,3023713,3701813,21,23,L07-3,2
16,3698722,3719440,0.0,20719,3701814,3722532,23,24,L07-3,2
17,3719441,3867438,1.0,147998,3722533,3870530,24,-1,L07-3,2
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-3,2
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-3,2
1,1,847506,1.0,847506,1,847506,-1,3,L07-3,3
2,847507,848938,0.0,1432,847507,848938,3,4,L07-3,3
3,848939,1291461,1.0,442523,848939,1294553,4,8,L07-3,3
4,1291462,1292562,0.0,1101,1294554,1295654,8,9,L07-3,3
5,1292563,1841334,1.0,548772,1295655,1844426,9,12,L07-3,3
6,1841335,1862634,0.0,21300,1844427,1865726,12,13,L07-3,3
7,1862635,2122487,1.0,259853,1865727,2125579,13,14,L07-3,3
8,2122488,2123307,0.0,820,2125580,2126399,14,15,L07-3,3
9,2123308,2343281,1.0,219974,2126400,2346373,15,17,L07-3,3
10,2343282,2343419,0.0,138,2346374,2346511,17,18,L07-3,3
11,2343420,2955590,1.0,612171,2346512,2958682,18,-1,L07-3,3
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-3,3
13,2956747,3009166,1.0,52420,2959839,3012258,-1,22,L07-3,3
14,3009167,3020621,0.0,11455,3012259,3023713,22,23,L07-3,3
15,3020622,3698721,1.0,678100,3023714,3701813,23,25,L07-3,3
16,3698722,3719921,0.0,21200,3701814,3723013,25,26,L07-3,3
17,3719922,3867438,1.0,147517,3723014,3870530,26,-1,L07-3,3
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-3,3
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-3,3
1,1,1841334,1.0,1841334,1,1844426,-1,7,L07-4,1
2,1841335,1862634,0.0,21300,1844427,1865726,7,8,L07-4,1
3,1862635,2955590,1.0,1092956,1865727,2958682,8,-1,L07-4,1
4,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-4,1
5,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L07-4,1
6,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-4,1
7,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-4,1
1,1,846657,1.0,846657,1,846657,-1,2,L07-4,2
2,846658,848938,0.0,2281,846658,848938,2,3,L07-4,2
3,848939,1066041,1.0,217103,848939,1066041,3,4,L07-4,2
4,1066042,1066739,0.0,698,1066042,1066739,4,5,L07-4,2
5,1066740,1841334,1.0,774595,1066740,1844426,5,10,L07-4,2
6,1841335,1862634,0.0,21300,1844427,1865726,10,11,L07-4,2
7,1862635,2955590,1.0,1092956,1865727,2958682,11,-1,L07-4,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-4,2
9,2956747,3016927,1.0,60181,2959839,3020019,-1,18,L07-4,2
10,3016928,3020621,0.0,3694,3020020,3023713,18,19,L07-4,2
11,3020622,3696365,1.0,675744,3023714,3699457,19,21,L07-4,2
12,3696366,3727196,0.0,30831,3699458,3730288,21,22,L07-4,2
13,3727197,3867438,1.0,140242,3730289,3870530,22,-1,L07-4,2
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-4,2
15,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-4,2
1,1,847506,1.0,847506,1,847506,-1,3,L07-4,3
2,847507,848938,0.0,1432,847507,848938,3,4,L07-4,3
3,848939,1066041,1.0,217103,848939,1066041,4,5,L07-4,3
4,1066042,1066739,0.0,698,1066042,1066739,5,6,L07-4,3
5,1066740,1841334,1.0,774595,1066740,1844426,6,12,L07-4,3
6,1841335,1862634,0.0,21300,1844427,1865726,12,13,L07-4,3
7,1862635,2343281,1.0,480647,1865727,2346373,13,17,L07-4,3
8,2343282,2344859,0.0,1578,2346374,2347951,17,18,L07-4,3
9,2344860,2600038,1.0,255179,2347952,2603130,18,20,L07-4,3
10,2600039,2617332,0.0,17294,2603131,2620424,20,21,L07-4,3
11,2617333,2955590,1.0,338258,2620425,2958682,21,-1,L07-4,3
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L07-4,3
13,2956747,3008047,1.0,51301,2959839,3011139,-1,24,L07-4,3
14,3008048,3020621,0.0,12574,3011140,3023713,24,25,L07-4,3
15,3020622,3696365,1.0,675744,3023714,3699457,25,27,L07-4,3
16,3696366,3727196,0.0,30831,3699458,3730288,27,28,L07-4,3
17,3727197,3867438,1.0,140242,3730289,3870530,28,-1,L07-4,3
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L07-4,3
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L07-4,3
1,1,1841334,1.0,1841334,1,1844426,-1,8,L08-1,1
2,1841335,1862634,0.0,21300,1844427,1865726,8,9,L08-1,1
3,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L08-1,1
4,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-1,1
5,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L08-1,1
6,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-1,1
7,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-1,1
1,1,846974,1.0,846974,1,846974,-1,4,L08-1,2
2,846975,849128,0.0,2154,846975,849128,4,5,L08-1,2
3,849129,1272609,1.0,423481,849129,1272609,5,7,L08-1,2
4,1272610,1292562,0.0,19953,1275702,1295654,7,9,L08-1,2
5,1292563,1841334,1.0,548772,1295655,1844426,9,10,L08-1,2
6,1841335,1862634,0.0,21300,1844427,1865726,10,11,L08-1,2
7,1862635,2122486,1.0,259852,1865727,2125578,11,12,L08-1,2
8,2122487,2123264,0.0,778,2125579,2126356,12,13,L08-1,2
9,2123265,2343281,1.0,220017,2126357,2346373,13,15,L08-1,2
10,2343282,2361600,0.0,18319,2346374,2364692,15,16,L08-1,2
11,2361601,2955590,1.0,593990,2364693,2958682,16,-1,L08-1,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-1,2
13,2956747,2977673,1.0,20927,2959839,2980765,-1,18,L08-1,2
14,2977674,3000517,0.0,22844,2980766,3003609,18,19,L08-1,2
15,3000518,3013777,1.0,13260,3003610,3016869,19,20,L08-1,2
16,3013778,3020619,0.0,6842,3016870,3023711,20,21,L08-1,2
17,3020620,3867438,1.0,846819,3023712,3870530,21,-1,L08-1,2
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-1,2
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-1,2
1,1,682627,1.0,682627,1,682627,-1,-1,L08-1,3
2,682628,682712,0.0,85,682628,682712,-1,-1,L08-1,3
3,682713,846974,1.0,164262,682713,846974,-1,4,L08-1,3
4,846975,849128,0.0,2154,846975,849128,4,5,L08-1,3
5,849129,1063402,1.0,214274,849129,1063402,5,6,L08-1,3
6,1063403,1066737,0.0,3335,1063403,1066737,6,7,L08-1,3
7,1066738,1272609,1.0,205872,1066738,1272609,7,8,L08-1,3
8,1272610,1292562,0.0,19953,1275702,1295654,8,10,L08-1,3
9,1292563,1841334,1.0,548772,1295655,1844426,10,11,L08-1,3
10,1841335,1862634,0.0,21300,1844427,1865726,11,12,L08-1,3
11,1862635,2122486,1.0,259852,1865727,2125578,12,13,L08-1,3
12,2122487,2123264,0.0,778,2125579,2126356,13,14,L08-1,3
13,2123265,2343281,1.0,220017,2126357,2346373,14,16,L08-1,3
14,2343282,2384975,0.0,41694,2346374,2388067,16,17,L08-1,3
15,2384976,2425327,1.0,40352,2388068,2428419,17,18,L08-1,3
16,2425328,2426181,0.0,854,2428420,2429273,18,19,L08-1,3
17,2426182,2955590,1.0,529409,2429274,2958682,19,-1,L08-1,3
18,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-1,3
19,2956747,2977673,1.0,20927,2959839,2980765,-1,20,L08-1,3
20,2977674,3000517,0.0,22844,2980766,3003609,20,21,L08-1,3
21,3000518,3013777,1.0,13260,3003610,3016869,21,22,L08-1,3
22,3013778,3020619,0.0,6842,3016870,3023711,22,23,L08-1,3
23,3020620,3792855,1.0,772236,3023712,3795947,23,25,L08-1,3
24,3792856,3796851,0.0,3996,3795948,3799943,25,26,L08-1,3
25,3796852,3867438,1.0,70587,3799944,3870530,26,-1,L08-1,3
26,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-1,3
27,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-1,3
1,1,1841334,1.0,1841334,1,1844426,-1,8,L08-2,1
2,1841335,1862634,0.0,21300,1844427,1865726,8,9,L08-2,1
3,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L08-2,1
4,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-2,1
5,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L08-2,1
6,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-2,1
7,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-2,1
1,1,1290514,1.0,1290514,1,1293606,-1,7,L08-2,2
2,1290515,1292563,0.0,2049,1293607,1295655,7,8,L08-2,2
3,1292564,1841334,1.0,548771,1295656,1844426,8,9,L08-2,2
4,1841335,1862634,0.0,21300,1844427,1865726,9,10,L08-2,2
5,1862635,2343281,1.0,480647,1865727,2346373,10,13,L08-2,2
6,2343282,2389031,0.0,45750,2346374,2392123,13,14,L08-2,2
7,2389032,2425327,1.0,36296,2392124,2428419,14,15,L08-2,2
8,2425328,2426181,0.0,854,2428420,2429273,15,16,L08-2,2
9,2426182,2955590,1.0,529409,2429274,2958682,16,-1,L08-2,2
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-2,2
11,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L08-2,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-2,2
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-2,2
1,1,1066748,1.0,1066748,1,1066748,-1,5,L08-2,3
2,1066749,1067187,0.0,439,1066749,1067187,5,6,L08-2,3
3,1067188,1272609,1.0,205422,1067188,1272609,6,9,L08-2,3
4,1272610,1290516,2.0,17907,1275702,1293608,9,11,L08-2,3
5,1290517,1292563,0.0,2047,1293609,1295655,11,12,L08-2,3
6,1292564,1841334,1.0,548771,1295656,1844426,12,13,L08-2,3
7,1841335,1862634,0.0,21300,1844427,1865726,13,14,L08-2,3
8,1862635,2122485,1.0,259851,1865727,2125577,14,16,L08-2,3
9,2122486,2123288,0.0,803,2125578,2126380,16,17,L08-2,3
10,2123289,2343281,1.0,219993,2126381,2346373,17,19,L08-2,3
11,2343282,2389031,0.0,45750,2346374,2392123,19,20,L08-2,3
12,2389032,2425327,1.0,36296,2392124,2428419,20,21,L08-2,3
13,2425328,2426181,0.0,854,2428420,2429273,21,22,L08-2,3
14,2426182,2955590,1.0,529409,2429274,2958682,22,-1,L08-2,3
15,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-2,3
16,2956747,2977673,1.0,20927,2959839,2980765,-1,24,L08-2,3
17,2977674,3001030,0.0,23357,2980766,3004122,24,25,L08-2,3
18,3001031,3016451,1.0,15421,3004123,3019543,25,26,L08-2,3
19,3016452,3020621,0.0,4170,3019544,3023713,26,27,L08-2,3
20,3020622,3867438,1.0,846817,3023714,3870530,27,-1,L08-2,3
21,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-2,3
22,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-2,3
1,1,1841334,1.0,1841334,1,1844426,-1,8,L08-3,1
2,1841335,1862634,0.0,21300,1844427,1865726,8,9,L08-3,1
3,1862635,2955590,1.0,1092956,1865727,2958682,9,-1,L08-3,1
4,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-3,1
5,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L08-3,1
6,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-3,1
7,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-3,1
1,1,1841334,1.0,1841334,1,1844426,-1,8,L08-3,2
2,1841335,1862634,0.0,21300,1844427,1865726,8,9,L08-3,2
3,1862635,2122487,1.0,259853,1865727,2125579,9,10,L08-3,2
4,2122488,2123454,0.0,967,2125580,2126546,10,11,L08-3,2
5,2123455,2343281,1.0,219827,2126547,2346373,11,13,L08-3,2
6,2343282,2370610,0.0,27329,2346374,2373702,13,14,L08-3,2
7,2370611,2955590,1.0,584980,2373703,2958682,14,-1,L08-3,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L08-3,2
9,2956747,2977673,1.0,20927,2959839,2980765,-1,16,L08-3,2
10,2977674,3003838,0.0,26165,2980766,3006930,16,17,L08-3,2
11,3003839,3867438,1.0,863600,3006931,3870530,17,-1,L08-3,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L08-3,2
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L08-3,2
1,1,1841334,1.0,1841334,1,1844426,-1,9,L08-3,3
2,1841335,1862641,0.0,21307,1844427,1865733,9,10,L08-3,3
