first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
1175001,1180000,4,L10-3,2,0,0,0,4032,4032
1180001,1185000,1,L10-3,2,0,0,0,803,803
1190001,1195000,1,L10-3,2,0,0,0,822,822
1195001,1200000,1,L10-3,2,0,0,0,716,716
1200001,1205000,1,L10-3,2,0,0,0,84,84
1210001,1215000,1,L10-3,2,0,0,0,1664,1664
1215001,1220000,1,L10-3,2,0,0,0,530,530
1280001,1285000,0,L10-3,2,1,0,0,0,1129
1285001,1290000,0,L10-3,2,1,0,0,0,1964
1390001,1395000,0,L10-3,2,0,1,0,0,0
1395001,1400000,0,L10-3,2,1,0,0,0,3144
1400001,1405000,0,L10-3,2,1,1,0,0,3050
1410001,1415000,1,L10-3,2,0,0,0,218,218
1420001,1425000,1,L10-3,2,0,0,0,3469,3469
1425001,1430000,3,L10-3,2,0,0,0,2426,2426
1450001,1455000,2,L10-3,2,0,0,0,1746,1746
1455001,1460000,3,L10-3,2,0,0,0,3404,3404
1460001,1465000,3,L10-3,2,0,0,0,2367,2367
1465001,1470000,1,L10-3,2,0,0,0,4092,4092
1475001,1480000,1,L10-3,2,0,0,0,1400,1400
1500001,1505000,1,L10-3,2,0,0,0,518,518
1515001,1520000,1,L10-3,2,0,0,0,72,72
1520001,1525000,1,L10-3,2,0,0,0,15,15
1595001,1600000,2,L10-3,2,0,0,0,3415,3415
1600001,1605000,2,L10-3,2,0,0,0,1625,1625
1605001,1610000,3,L10-3,2,0,0,0,1899,1899
1610001,1615000,2,L10-3,2,0,0,0,1642,1642
1630001,1635000,3,L10-3,2,0,0,0,2635,2635
1635001,1640000,1,L10-3,2,0,0,0,502,502
1645001,1650000,1,L10-3,2,0,0,0,395,395
1650001,1655000,1,L10-3,2,0,0,0,711,711
1685001,1690000,1,L10-3,2,0,0,0,584,584
1690001,1695000,4,L10-3,2,0,0,0,2713,2713
1695001,1700000,4,L10-3,2,0,0,0,3721,3721
1700001,1705000,1,L10-3,2,0,0,0,12,12
1760001,1765000,1,L10-3,2,0,0,0,2597,2597
1765001,1770000,1,L10-3,2,0,0,0,590,590
1780001,1785000,1,L10-3,2,0,0,0,788,788
1910001,1915000,0,L10-3,2,1,0,0,0,656
1915001,1920000,0,L10-3,2,1,0,0,0,2437
1955001,1960000,0,L10-3,2,0,1,0,0,0
1980001,1985000,0,L10-3,2,0,1,0,0,0
2020001,2025000,0,L10-3,2,1,0,0,0,3094
2025001,2030000,1,L10-3,2,0,0,0,1274,1274
2050001,2055000,1,L10-3,2,0,0,0,641,641
2080001,2085000,0,L10-3,2,1,0,0,0,2141
2085001,2090000,0,L10-3,2,1,0,0,0,952
2105001,2110000,1,L10-3,2,0,0,0,2307,2307
2110001,2115000,5,L10-3,2,0,0,0,3889,3889
2130001,2135000,1,L10-3,2,0,0,0,408,408
2135001,2140000,1,L10-3,2,0,0,0,419,419
2170001,2175000,1,L10-3,2,0,0,0,96,96
2175001,2180000,1,L10-3,2,0,0,0,899,899
2200001,2205000,1,L10-3,2,0,0,0,695,695
2210001,2215000,0,L10-3,2,0,1,1,0,0
2255001,2260000,1,L10-3,2,0,0,0,557,557
2260001,2265000,1,L10-3,2,0,0,0,1215,1215
2270001,2275000,1,L10-3,2,0,0,0,1733,1733
2285001,2290000,3,L10-3,2,0,0,0,707,707
2305001,2310000,0,L10-3,2,1,0,0,0,421
2310001,2315000,0,L10-3,2,1,0,0,0,5000
2315001,2320000,0,L10-3,2,1,0,0,0,1557
2405001,2410000,1,L10-3,2,0,0,0,2033,2033
2450001,2455000,1,L10-3,2,0,0,0,341,341
2455001,2460000,1,L10-3,2,0,0,0,327,327
2495001,2500000,1,L10-3,2,0,0,0,1760,1760
2525001,2530000,0,L10-3,2,1,0,0,0,1686
2530001,2535000,0,L10-3,2,1,0,0,0,1408
2545001,2550000,1,L10-3,2,0,0,0,2209,2209
2550001,2555000,1,L10-3,2,0,0,0,418,418
2555001,2560000,2,L10-3,2,0,0,0,3415,3415
2640001,2645000,2,L10-3,2,0,0,0,2182,2182
2650001,2655000,1,L10-3,2,0,0,0,1220,1220
2710001,2715000,1,L10-3,2,0,0,0,1415,1415
2720001,2725000,2,L10-3,2,0,0,0,3000,3000
2765001,2770000,0,L10-3,2,1,0,0,0,2781
2770001,2775000,0,L10-3,2,1,0,0,0,312
2780001,2785000,1,L10-3,2,0,0,0,1127,1127
2785001,2790000,1,L10-3,2,0,0,0,878,878
2805001,2810000,1,L10-3,2,0,0,0,746,746
2825001,2830000,2,L10-3,2,0,0,0,2746,2746
2830001,2835000,1,L10-3,2,0,0,0,1118,1118
2850001,2855000,1,L10-3,2,0,0,0,803,803
2885001,2890000,1,L10-3,2,0,0,0,38,38
2890001,2895000,3,L10-3,2,0,0,0,2221,2221
2910001,2915000,1,L10-3,2,0,0,0,1355,1355
2925001,2930000,1,L10-3,2,0,0,0,737,737
2930001,2935000,2,L10-3,2,0,0,0,1114,1114
2935001,2940000,3,L10-3,2,0,0,0,2151,2151
2940001,2945000,2,L10-3,2,0,0,0,929,929
2970001,2975000,3,L10-3,2,0,0,0,1644,1644
2975001,2980000,1,L10-3,2,0,0,0,1263,1263
3020001,3025000,1,L10-3,2,0,0,0,451,451
3025001,3030000,3,L10-3,2,0,0,0,1049,1049
3055001,3060000,1,L10-3,2,0,0,0,113,113
3060001,3065000,2,L10-3,2,0,0,0,2822,2822
3115001,3120000,1,L10-3,2,0,0,0,875,875
3180001,3185000,1,L10-3,2,0,0,0,451,451
3185001,3190000,1,L10-3,2,0,0,0,647,647
3215001,3220000,1,L10-3,2,0,0,0,470,470
3220001,3225000,2,L10-3,2,0,0,0,1772,1772
3235001,3240000,1,L10-3,2,0,0,0,1154,1154
3240001,3245000,1,L10-3,2,0,0,0,416,416
3285001,3290000,2,L10-3,2,0,0,0,2995,2995
3295001,3300000,1,L10-3,2,0,0,0,1892,1892
3305001,3310000,1,L10-3,2,0,0,0,653,653
3315001,3320000,1,L10-3,2,0,0,0,1238,1238
3320001,3325000,1,L10-3,2,0,0,0,368,368
3325001,3330000,3,L10-3,2,0,0,0,3675,3675
3330001,3335000,1,L10-3,2,0,0,0,924,924
3385001,3390000,1,L10-3,2,0,0,0,376,376
3425001,3430000,1,L10-3,2,0,0,0,627,627
3430001,3435000,2,L10-3,2,0,0,0,3532,3532
3435001,3440000,2,L10-3,2,0,0,0,1322,1322
3440001,3445000,2,L10-3,2,0,0,0,2035,2035
3445001,3450000,4,L10-3,2,0,0,0,2000,2000
3450001,3455000,2,L10-3,2,0,0,0,1970,1970
3455001,3460000,4,L10-3,2,0,0,0,1690,1690
3460001,3465000,1,L10-3,2,0,0,0,699,699
3475001,3480000,0,L10-3,2,0,1,0,0,0
3485001,3490000,2,L10-3,2,0,0,0,820,820
3490001,3495000,1,L10-3,2,0,0,0,1067,1067
3505001,3510000,2,L10-3,2,0,0,0,1065,1065
3510001,3515000,2,L10-3,2,0,0,0,1569,1569
3515001,3520000,2,L10-3,2,0,1,1,1819,1819
3540001,3545000,3,L10-3,2,0,0,0,1318,1318
3545001,3550000,1,L10-3,2,0,0,0,710,710
3550001,3555000,7,L10-3,2,0,0,0,4414,4414
3555001,3560000,14,L10-3,2,0,0,0,4701,4701
3560001,3565000,8,L10-3,2,0,0,0,3707,3707
3565001,3570000,3,L10-3,2,0,0,0,3027,3027
3580001,3585000,0,L10-3,2,1,0,0,0,2932
3585001,3590000,0,L10-3,2,1,0,0,0,161
3610001,3615000,1,L10-3,2,0,0,0,1004,1004
3620001,3625000,1,L10-3,2,0,0,0,807,807
3625001,3630000,1,L10-3,2,0,1,1,1328,1328
3670001,3675000,1,L10-3,2,0,0,0,1103,1103
3690001,3695000,2,L10-3,2,0,0,0,1011,1011
3695001,3700000,3,L10-3,2,0,0,0,3055,3055
3715001,3720000,0,L10-3,2,1,0,0,0,1304
3720001,3725000,0,L10-3,2,1,0,0,0,5000
3725001,3730000,0,L10-3,2,1,0,0,0,2991
3740001,3745000,0,L10-3,2,0,1,1,0,0
3790001,3795000,2,L10-3,2,0,0,0,2980,2980
3840001,3845000,1,L10-3,2,0,0,0,1019,1019
3865001,3870000,2,L10-3,2,0,0,0,1756,1756
3870001,3875000,3,L10-3,2,0,0,0,1891,1891
3880001,3885000,2,L10-3,2,0,0,0,2731,2731
3935001,3940000,1,L10-3,2,0,0,0,2414,2414
3940001,3945000,5,L10-3,2,0,0,0,3348,3348
3945001,3950000,1,L10-3,2,0,1,0,1300,1300
3960001,3965000,0,L10-3,2,1,0,0,0,3094
3970001,3975000,1,L10-3,2,0,0,0,1738,1738
3975001,3980000,2,L10-3,2,0,0,0,1461,1461
20001,25000,1,L10-4,1,0,0,0,75,75
40001,45000,1,L10-4,1,0,0,0,1259,1259
55001,60000,3,L10-4,1,0,0,0,228,228
60001,65000,2,L10-4,1,0,0,0,1662,1662
65001,70000,1,L10-4,1,0,0,0,16,16
105001,110000,1,L10-4,1,0,0,0,545,545
115001,120000,0,L10-4,1,0,1,0,0,0
120001,125000,1,L10-4,1,1,1,0,685,3778
125001,130000,2,L10-4,1,0,0,0,2698,2698
195001,200000,1,L10-4,1,0,0,0,280,280
200001,205000,2,L10-4,1,0,0,0,2877,2877
240001,245000,1,L10-4,1,0,0,0,857,857
245001,250000,1,L10-4,1,0,0,0,607,607
250001,255000,6,L10-4,1,0,0,0,2789,2789
255001,260000,5,L10-4,1,0,0,0,2903,2903
260001,265000,2,L10-4,1,0,0,0,4923,4923
265001,270000,1,L10-4,1,0,0,0,1910,1910
330001,335000,3,L10-4,1,0,0,0,3852,3852
335001,340000,1,L10-4,1,0,0,0,51,51
340001,345000,1,L10-4,1,0,0,0,1415,1415
350001,355000,1,L10-4,1,0,0,0,536,536
445001,450000,2,L10-4,1,0,0,0,1939,1939
450001,455000,1,L10-4,1,0,0,0,566,566
465001,470000,3,L10-4,1,0,0,0,2565,2565
470001,475000,1,L10-4,1,0,0,0,461,461
500001,505000,1,L10-4,1,0,0,0,227,227
525001,530000,1,L10-4,1,0,0,0,530,530
555001,560000,1,L10-4,1,0,0,0,1815,1815
560001,565000,3,L10-4,1,0,0,0,2619,2619
565001,570000,1,L10-4,1,0,0,0,603,603
580001,585000,2,L10-4,1,0,0,0,1276,1276
640001,645000,3,L10-4,1,0,0,0,4251,4251
645001,650000,2,L10-4,1,0,0,0,1771,1771
665001,670000,1,L10-4,1,0,0,0,479,479
670001,675000,1,L10-4,1,0,0,0,1137,1137
675001,680000,1,L10-4,1,0,0,0,1217,1217
710001,715000,4,L10-4,1,0,0,0,4850,4850
715001,720000,6,L10-4,1,0,0,0,4943,4943
720001,725000,4,L10-4,1,0,0,0,4024,4024
725001,730000,4,L10-4,1,0,0,0,4606,4606
730001,735000,2,L10-4,1,0,0,0,706,706
760001,765000,1,L10-4,1,0,0,0,662,662
775001,780000,1,L10-4,1,0,0,0,479,479
785001,790000,2,L10-4,1,0,0,0,1487,1487
790001,795000,1,L10-4,1,0,0,0,137,137
795001,800000,1,L10-4,1,0,0,0,824,824
800001,805000,3,L10-4,1,0,0,0,2370,2370
805001,810000,6,L10-4,1,0,0,0,4368,4368
810001,815000,3,L10-4,1,0,0,0,4359,4359
815001,820000,5,L10-4,1,0,0,0,4261,4261
820001,825000,2,L10-4,1,0,0,0,2750,2750
825001,830000,1,L10-4,1,0,0,0,1298,1298
830001,835000,1,L10-4,1,0,0,0,1718,1718
930001,935000,1,L10-4,1,0,0,0,974,974
955001,960000,1,L10-4,1,0,0,0,295,295
960001,965000,2,L10-4,1,0,0,0,2523,2523
965001,970000,4,L10-4,1,0,0,0,2969,2969
970001,975000,2,L10-4,1,0,0,0,2761,2761
1005001,1010000,1,L10-4,1,0,0,0,113,113
1020001,1025000,1,L10-4,1,0,0,0,855,855
1025001,1030000,2,L10-4,1,0,0,0,1719,1719
1030001,1035000,1,L10-4,1,0,0,0,962,962
1075001,1080000,2,L10-4,1,0,0,0,1348,1348
1080001,1085000,2,L10-4,1,0,0,0,1625,1625
1085001,1090000,1,L10-4,1,0,0,0,76,76
1160001,1165000,2,L10-4,1,0,0,0,1978,1978
1165001,1170000,5,L10-4,1,0,0,0,3286,3286
1170001,1175000,2,L10-4,1,0,0,0,2584,2584
1185001,1190000,1,L10-4,1,0,0,0,1538,1538
1190001,1195000,1,L10-4,1,0,0,0,84,84
1200001,1205000,1,L10-4,1,0,0,0,1664,1664
1205001,1210000,1,L10-4,1,0,0,0,530,530
1275001,1280000,0,L10-4,1,1,0,0,0,3093
1415001,1420000,1,L10-4,1,0,0,0,218,218
1420001,1425000,1,L10-4,1,0,0,0,535,535
1425001,1430000,2,L10-4,1,0,0,0,4068,4068
1430001,1435000,1,L10-4,1,0,0,0,1292,1292
1440001,1445000,0,L10-4,1,0,1,1,0,0
1450001,1455000,1,L10-4,1,0,0,0,1673,1673
1455001,1460000,2,L10-4,1,0,0,0,2138,2138
1460001,1465000,2,L10-4,1,0,0,0,1339,1339
1465001,1470000,3,L10-4,1,0,0,0,4432,4432
1470001,1475000,1,L10-4,1,0,0,0,2027,2027
1475001,1480000,1,L10-4,1,0,0,0,1174,1174
1480001,1485000,1,L10-4,1,0,0,0,226,226
1505001,1510000,1,L10-4,1,0,0,0,518,518
1520001,1525000,1,L10-4,1,0,0,0,87,87
1595001,1600000,1,L10-4,1,0,0,0,700,700
1600001,1605000,3,L10-4,1,0,0,0,4340,4340
1605001,1610000,1,L10-4,1,0,0,0,403,403
1610001,1615000,4,L10-4,1,0,0,0,1503,1503
1615001,1620000,2,L10-4,1,0,0,0,1635,1635
1635001,1640000,3,L10-4,1,0,0,0,3138,3138
1650001,1655000,1,L10-4,1,0,0,0,1105,1105
1690001,1695000,2,L10-4,1,0,0,0,736,736
1695001,1700000,6,L10-4,1,0,0,0,4593,4593
1700001,1705000,3,L10-4,1,0,0,0,1701,1701
1725001,1730000,0,L10-4,1,0,1,1,0,0
1760001,1765000,1,L10-4,1,0,0,0,1231,1231
1765001,1770000,1,L10-4,1,0,0,0,1366,1366
1770001,1775000,1,L10-4,1,0,0,0,590,590
1780001,1785000,1,L10-4,1,0,0,0,788,788
1915001,1920000,0,L10-4,1,1,0,0,0,2750
1920001,1925000,0,L10-4,1,1,0,0,0,344
2020001,2025000,0,L10-4,1,1,0,0,0,1524
2025001,2030000,1,L10-4,1,1,0,0,346,1915
2030001,2035000,1,L10-4,1,0,0,0,928,928
2055001,2060000,1,L10-4,1,0,0,0,641,641
2085001,2090000,0,L10-4,1,1,0,0,0,2971
2090001,2095000,0,L10-4,1,1,0,0,0,122
2110001,2115000,2,L10-4,1,0,0,0,3123,3123
2115001,2120000,4,L10-4,1,0,0,0,3071,3071
2135001,2140000,1,L10-4,1,0,0,0,827,827
2175001,2180000,1,L10-4,1,0,0,0,930,930
2180001,2185000,1,L10-4,1,0,0,0,65,65
2205001,2210000,1,L10-4,1,0,0,0,695,695
2260001,2265000,1,L10-4,1,0,0,0,1397,1397
2265001,2270000,1,L10-4,1,0,0,0,375,375
2270001,2275000,1,L10-4,1,0,0,0,88,88
2275001,2280000,1,L10-4,1,0,0,0,1645,1645
2285001,2290000,2,L10-4,1,0,0,0,86,86
2290001,2295000,3,L10-4,1,0,0,0,621,621
2325001,2330000,0,L10-4,1,0,1,0,0,0
2400001,2405000,1,L10-4,1,0,0,0,1861,1861
2405001,2410000,1,L10-4,1,0,0,0,172,172
2430001,2435000,0,L10-4,1,0,1,0,0,0
2450001,2455000,1,L10-4,1,0,0,0,668,668
2490001,2495000,1,L10-4,1,0,0,0,1760,1760
2525001,2530000,0,L10-4,1,1,0,0,0,3092
2540001,2545000,1,L10-4,1,0,0,0,56,56
2545001,2550000,1,L10-4,1,0,0,0,2571,2571
2550001,2555000,1,L10-4,1,0,0,0,1983,1983
2555001,2560000,2,L10-4,1,0,0,0,1432,1432
2635001,2640000,1,L10-4,1,0,0,0,177,177
2640001,2645000,2,L10-4,1,0,0,0,2005,2005
2645001,2650000,1,L10-4,1,0,0,0,1220,1220
2705001,2710000,1,L10-4,1,0,0,0,553,553
2710001,2715000,1,L10-4,1,0,0,0,862,862
2715001,2720000,1,L10-4,1,0,0,0,1649,1649
2720001,2725000,2,L10-4,1,0,0,0,1353,1353
2760001,2765000,0,L10-4,1,1,0,0,0,631
2765001,2770000,0,L10-4,1,1,0,0,0,2464
2775001,2780000,1,L10-4,1,0,0,0,1127,1127
2785001,2790000,1,L10-4,1,0,0,0,878,878
2800001,2805000,1,L10-4,1,0,0,0,427,427
2805001,2810000,1,L10-4,1,0,0,0,319,319
2820001,2825000,1,L10-4,1,0,0,0,1472,1472
2825001,2830000,2,L10-4,1,0,0,0,2392,2392
2845001,2850000,1,L10-4,1,0,0,0,68,68
2850001,2855000,1,L10-4,1,0,0,0,735,735
2885001,2890000,2,L10-4,1,0,0,0,1285,1285
2890001,2895000,1,L10-4,1,0,0,0,974,974
2905001,2910000,1,L10-4,1,0,0,0,785,785
2910001,2915000,1,L10-4,1,0,0,0,570,570
2920001,2925000,1,L10-4,1,0,0,0,737,737
2930001,2935000,4,L10-4,1,0,0,0,2723,2723
2935001,2940000,2,L10-4,1,0,0,0,1471,1471
2965001,2970000,1,L10-4,1,0,0,0,54,54
2970001,2975000,3,L10-4,1,0,0,0,2852,2852
3020001,3025000,3,L10-4,1,0,0,0,1500,1500
3055001,3060000,2,L10-4,1,0,0,0,2888,2888
3060001,3065000,1,L10-4,1,0,0,0,47,47
3115001,3120000,1,L10-4,1,0,0,0,875,875
3180001,3185000,1,L10-4,1,0,0,0,1098,1098
3215001,3220000,2,L10-4,1,0,0,0,2242,2242
3230001,3235000,1,L10-4,1,0,0,0,1154,1154
3235001,3240000,1,L10-4,1,0,0,0,416,416
3280001,3285000,2,L10-4,1,0,0,0,1954,1954
3285001,3290000,1,L10-4,1,0,0,0,1040,1040
3290001,3295000,1,L10-4,1,0,0,0,1430,1430
3295001,3300000,1,L10-4,1,0,0,0,462,462
3300001,3305000,1,L10-4,1,0,0,0,653,653
3315001,3320000,2,L10-4,1,0,0,0,1606,1606
3320001,3325000,2,L10-4,1,0,0,0,1764,1764
3325001,3330000,2,L10-4,1,0,0,0,2834,2834
3380001,3385000,1,L10-4,1,0,0,0,375,375
3425001,3430000,2,L10-4,1,0,0,0,3503,3503
3430001,3435000,1,L10-4,1,0,0,0,656,656
3435001,3440000,3,L10-4,1,0,0,0,3293,3293
3440001,3445000,2,L10-4,1,0,0,0,1236,1236
3445001,3450000,4,L10-4,1,0,0,0,2798,2798
3455001,3460000,4,L10-4,1,0,0,0,2389,2389
3485001,3490000,3,L10-4,1,0,0,0,979,979
3490001,3495000,1,L10-4,1,0,0,0,908,908
3505001,3510000,3,L10-4,1,0,0,0,2634,2634
3510001,3515000,2,L10-4,1,0,0,0,1817,1817
3535001,3540000,1,L10-4,1,0,0,0,571,571
3540001,3545000,2,L10-4,1,0,0,0,1455,1455
3545001,3550000,5,L10-4,1,0,0,0,2633,2633
3550001,3555000,10,L10-4,1,0,0,0,4602,4602
3555001,3560000,13,L10-4,1,0,0,0,4717,4717
3560001,3565000,3,L10-4,1,0,0,0,2763,2763
3565001,3570000,3,L10-4,1,0,0,0,1134,1134
3575001,3580000,0,L10-4,1,1,0,0,0,851
3580001,3585000,0,L10-4,1,1,0,0,0,2243
3605001,3610000,1,L10-4,1,0,0,0,1004,1004
3620001,3625000,1,L10-4,1,0,0,0,2135,2135
3665001,3670000,1,L10-4,1,0,0,0,1103,1103
3690001,3695000,4,L10-4,1,0,0,0,3925,3925
3695001,3700000,1,L10-4,1,0,0,0,140,140
3715001,3720000,0,L10-4,1,1,0,0,0,4221
3720001,3725000,0,L10-4,1,1,0,0,0,1974
3780001,3785000,1,L10-4,1,0,0,0,769,769
3785001,3790000,2,L10-4,1,0,0,0,2211,2211
3835001,3840000,1,L10-4,1,0,0,0,1019,1019
3860001,3865000,2,L10-4,1,0,0,0,1755,1755
3865001,3870000,3,L10-4,1,0,0,0,1892,1892
3870001,3875000,1,L10-4,1,0,0,0,9,9
3875001,3880000,2,L10-4,1,0,0,0,2722,2722
3930001,3935000,2,L10-4,1,0,0,0,2631,2631
3935001,3940000,5,L10-4,1,0,0,0,4147,4147
3940001,3945000,1,L10-4,1,0,0,0,284,284
3955001,3960000,0,L10-4,1,1,1,0,0,3092
3965001,3970000,1,L10-4,1,0,0,0,1501,1501
3970001,3975000,2,L10-4,1,0,0,0,1698,1698
20001,25000,1,L10-4,2,0,0,0,75,75
40001,45000,1,L10-4,2,0,1,1,1258,1258
55001,60000,3,L10-4,2,0,0,0,228,228
60001,65000,2,L10-4,2,0,0,0,1662,1662
65001,70000,1,L10-4,2,0,0,0,16,16
105001,110000,1,L10-4,2,0,0,0,545,545
115001,120000,0,L10-4,2,1,0,0,0,1684
120001,125000,2,L10-4,2,1,0,0,2884,4293
125001,130000,1,L10-4,2,0,0,0,498,498
195001,200000,2,L10-4,2,0,0,0,1584,1584
200001,205000,1,L10-4,2,0,0,0,1573,1573
240001,245000,1,L10-4,2,0,0,0,857,857
245001,250000,3,L10-4,2,0,0,0,2940,2940
250001,255000,5,L10-4,2,0,0,0,1319,1319
255001,260000,3,L10-4,2,0,0,0,4613,4613
260001,265000,2,L10-4,2,0,0,0,4257,4257
325001,330000,2,L10-4,2,0,0,0,2075,2075
330001,335000,2,L10-4,2,0,0,0,1828,1828
335001,340000,1,L10-4,2,0,0,0,933,933
340001,345000,1,L10-4,2,0,0,0,482,482
345001,350000,1,L10-4,2,0,0,0,536,536
445001,450000,2,L10-4,2,0,0,0,1938,1938
450001,455000,1,L10-4,2,0,0,0,566,566
460001,465000,1,L10-4,2,0,0,0,968,968
465001,470000,3,L10-4,2,0,0,0,1597,1597
470001,475000,1,L10-4,2,0,0,0,461,461
500001,505000,1,L10-4,2,0,0,0,227,227
520001,525000,1,L10-4,2,0,0,0,530,530
555001,560000,1,L10-4,2,0,0,0,2855,2855
560001,565000,2,L10-4,2,0,0,0,2182,2182
580001,585000,2,L10-4,2,0,0,0,1276,1276
635001,640000,2,L10-4,2,0,0,0,2004,2004
640001,645000,4,L10-4,2,0,0,0,3277,3277
645001,650000,1,L10-4,2,0,0,0,741,741
665001,670000,1,L10-4,2,0,0,0,479,479
670001,675000,1,L10-4,2,0,0,0,2354,2354
705001,710000,3,L10-4,2,0,0,0,2405,2405
710001,715000,5,L10-4,2,0,0,0,4997,4997
715001,720000,4,L10-4,2,0,0,0,4031,4031
720001,725000,6,L10-4,2,0,0,0,4546,4546
725001,730000,2,L10-4,2,0,0,0,3150,3150
755001,760000,1,L10-4,2,0,0,0,662,662
770001,775000,1,L10-4,2,0,0,0,479,479
780001,785000,1,L10-4,2,0,0,0,768,768
785001,790000,2,L10-4,2,0,0,0,856,856
790001,795000,0,L10-4,2,0,1,1,0,0
795001,800000,2,L10-4,2,0,0,0,1485,1485
800001,805000,6,L10-4,2,0,0,0,3843,3843
805001,810000,5,L10-4,2,0,0,0,4759,4759
810001,815000,5,L10-4,2,0,0,0,4280,4280
815001,820000,3,L10-4,2,0,0,0,4357,4357
820001,825000,2,L10-4,2,0,0,0,1504,1504
825001,830000,1,L10-4,2,0,0,0,1718,1718
925001,930000,1,L10-4,2,0,0,0,974,974
955001,960000,2,L10-4,2,0,0,0,2818,2818
960001,965000,4,L10-4,2,0,0,0,1931,1931
965001,970000,4,L10-4,2,0,0,0,3193,3193
970001,975000,1,L10-4,2,0,0,0,606,606
1005001,1010000,1,L10-4,2,0,0,0,113,113
1020001,1025000,1,L10-4,2,0,0,0,1931,1931
1025001,1030000,2,L10-4,2,0,0,0,1606,1606
1075001,1080000,3,L10-4,2,0,0,0,2973,2973
1085001,1090000,1,L10-4,2,0,0,0,76,76
1160001,1165000,2,L10-4,2,0,0,0,3013,3013
1165001,1170000,4,L10-4,2,0,0,0,4775,4775
1170001,1175000,1,L10-4,2,0,0,0,60,60
1180001,1185000,1,L10-4,2,0,0,0,1538,1538
1190001,1195000,1,L10-4,2,0,0,0,84,84
1200001,1205000,1,L10-4,2,0,0,0,1664,1664
1205001,1210000,1,L10-4,2,0,0,0,530,530
1270001,1275000,0,L10-4,2,1,0,0,0,1870
1275001,1280000,0,L10-4,2,1,1,0,0,1223
1410001,1415000,1,L10-4,2,0,0,0,54,54
1415001,1420000,1,L10-4,2,0,0,0,164,164
1420001,1425000,1,L10-4,2,0,0,0,3055,3055
1425001,1430000,3,L10-4,2,0,0,0,2840,2840
1435001,1440000,0,L10-4,2,1,0,0,0,1041
1440001,1445000,0,L10-4,2,1,0,0,0,2052
1450001,1455000,1,L10-4,2,0,0,0,1182,1182
1455001,1460000,2,L10-4,2,0,0,0,2047,2047
1460001,1465000,3,L10-4,2,0,0,0,1921,1921
1465001,1470000,3,L10-4,2,0,0,0,3851,3851
1470001,1475000,1,L10-4,2,0,0,0,2608,2608
1475001,1480000,1,L10-4,2,0,0,0,593,593
1480001,1485000,1,L10-4,2,0,0,0,807,807
1505001,1510000,1,L10-4,2,0,0,0,518,518
1520001,1525000,1,L10-4,2,0,0,0,87,87
1595001,1600000,1,L10-4,2,0,0,0,116,116
1600001,1605000,3,L10-4,2,0,0,0,4648,4648
1605001,1610000,1,L10-4,2,0,0,0,276,276
1610001,1615000,3,L10-4,2,0,0,0,1899,1899
1615001,1620000,2,L10-4,2,0,0,0,1642,1642
1635001,1640000,3,L10-4,2,0,0,0,3137,3137
1650001,1655000,1,L10-4,2,0,0,0,1105,1105
1690001,1695000,1,L10-4,2,0,0,0,584,584
1695001,1700000,5,L10-4,2,0,0,0,4160,4160
1700001,1705000,3,L10-4,2,0,0,0,2286,2286
1725001,1730000,0,L10-4,2,1,0,0,0,3040
1730001,1735000,0,L10-4,2,1,0,0,0,52
1765001,1770000,1,L10-4,2,0,0,0,2545,2545
1770001,1775000,2,L10-4,2,0,1,1,75,75
1775001,1780000,1,L10-4,2,0,0,0,567,567
1785001,1790000,1,L10-4,2,0,0,0,788,788
1895001,1900000,0,L10-4,2,0,1,1,0,0
1920001,1925000,0,L10-4,2,1,1,0,0,3093
2025001,2030000,0,L10-4,2,1,0,0,0,2817
2030001,2035000,1,L10-4,2,1,0,0,1274,1550
2055001,2060000,1,L10-4,2,0,0,0,0,0
2060001,2065000,1,L10-4,2,0,0,0,641,641
2090001,2095000,0,L10-4,2,1,0,0,0,3093
2115001,2120000,3,L10-4,2,0,0,0,3726,3726
2120001,2125000,2,L10-4,2,0,0,0,2469,2469
2140001,2145000,1,L10-4,2,0,1,1,827,827
2180001,2185000,1,L10-4,2,0,0,0,995,995
2205001,2210000,1,L10-4,2,0,0,0,695,695
2265001,2270000,1,L10-4,2,0,0,0,1772,1772
2275001,2280000,1,L10-4,2,0,1,1,1361,1361
2280001,2285000,1,L10-4,2,0,0,0,372,372
2290001,2295000,3,L10-4,2,0,0,0,707,707
2300001,2305000,0,L10-4,2,0,1,1,0,0
2330001,2335000,0,L10-4,2,1,0,0,0,1480
2335001,2340000,0,L10-4,2,1,0,0,0,1614
2365001,2370000,1,L10-4,2,0,0,0,2033,2033
2440001,2445000,0,L10-4,2,1,0,0,0,3093
2460001,2465000,1,L10-4,2,0,0,0,668,668
2500001,2505000,1,L10-4,2,0,0,0,1760,1760
2535001,2540000,0,L10-4,2,1,0,0,0,3094
2550001,2555000,1,L10-4,2,0,0,0,103,103
2555001,2560000,1,L10-4,2,0,0,0,2524,2524
2560001,2565000,1,L10-4,2,0,0,0,2031,2031
2565001,2570000,2,L10-4,2,0,0,0,1384,1384
2645001,2650000,1,L10-4,2,0,0,0,230,230
2650001,2655000,2,L10-4,2,0,0,0,1952,1952
2655001,2660000,1,L10-4,2,0,0,0,1220,1220
2715001,2720000,1,L10-4,2,0,0,0,612,612
