first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
260001,270000,2,L10-3,1,0,0,0,6833,6833
330001,340000,3,L10-3,1,0,0,0,3903,3903
340001,350000,1,L10-3,1,0,0,0,1415,1415
350001,360000,1,L10-3,1,0,0,0,536,536
370001,380000,0,L10-3,1,0,1,1,0,0
440001,450000,2,L10-3,1,0,0,0,1939,1939
450001,460000,1,L10-3,1,0,0,0,566,566
460001,470000,3,L10-3,1,0,0,0,2565,2565
470001,480000,1,L10-3,1,0,0,0,461,461
500001,510000,1,L10-3,1,0,0,0,227,227
520001,530000,1,L10-3,1,0,0,0,530,530
550001,560000,1,L10-3,1,0,0,0,1815,1815
560001,570000,3,L10-3,1,0,0,0,3222,3222
580001,590000,2,L10-3,1,0,0,0,1276,1276
640001,650000,5,L10-3,1,0,0,0,6022,6022
660001,670000,1,L10-3,1,0,0,0,479,479
670001,680000,1,L10-3,1,0,0,0,2354,2354
710001,720000,9,L10-3,1,0,0,0,9793,9793
720001,730000,7,L10-3,1,0,0,0,8630,8630
730001,740000,2,L10-3,1,0,0,0,706,706
760001,770000,1,L10-3,1,0,0,0,662,662
770001,780000,1,L10-3,1,0,0,0,479,479
780001,790000,2,L10-3,1,0,0,0,1487,1487
790001,800000,2,L10-3,1,0,0,0,961,961
800001,810000,9,L10-3,1,0,0,0,6738,6738
810001,820000,7,L10-3,1,0,0,0,8620,8620
820001,830000,3,L10-3,1,0,0,0,4048,4048
830001,840000,1,L10-3,1,0,0,0,1718,1718
930001,940000,1,L10-3,1,0,0,0,974,974
950001,960000,1,L10-3,1,0,0,0,295,295
960001,970000,6,L10-3,1,0,0,0,5492,5492
970001,980000,2,L10-3,1,0,0,0,2761,2761
1000001,1010000,1,L10-3,1,0,0,0,113,113
1020001,1030000,2,L10-3,1,0,0,0,2574,2574
1030001,1040000,1,L10-3,1,0,0,0,962,962
1070001,1080000,2,L10-3,1,0,0,0,1348,1348
1080001,1090000,3,L10-3,1,0,0,0,1701,1701
1160001,1170000,6,L10-3,1,0,0,0,5264,5264
1170001,1180000,2,L10-3,1,0,0,0,2584,2584
1180001,1190000,1,L10-3,1,0,0,0,1538,1538
1190001,1200000,1,L10-3,1,0,0,0,84,84
1200001,1210000,2,L10-3,1,0,0,0,2194,2194
1270001,1280000,0,L10-3,1,1,0,0,0,3093
1380001,1390000,0,L10-3,1,0,1,0,0,0
1400001,1410000,0,L10-3,1,0,1,0,0,0
1410001,1420000,1,L10-3,1,0,0,0,218,218
1420001,1430000,2,L10-3,1,0,0,0,4603,4603
1430001,1440000,1,L10-3,1,0,0,0,1292,1292
1450001,1460000,3,L10-3,1,0,0,0,3811,3811
1460001,1470000,5,L10-3,1,0,0,0,5771,5771
1470001,1480000,2,L10-3,1,0,0,0,3201,3201
1480001,1490000,1,L10-3,1,0,0,0,226,226
1500001,1510000,1,L10-3,1,0,0,0,518,518
1520001,1530000,1,L10-3,1,0,0,0,87,87
1590001,1600000,1,L10-3,1,0,0,0,700,700
1600001,1610000,4,L10-3,1,0,0,0,4743,4743
1610001,1620000,5,L10-3,1,0,0,0,3138,3138
1630001,1640000,3,L10-3,1,0,0,0,3138,3138
1650001,1660000,1,L10-3,1,0,0,0,1105,1105
1690001,1700000,7,L10-3,1,0,0,0,5329,5329
1700001,1710000,3,L10-3,1,0,0,0,1701,1701
1760001,1770000,1,L10-3,1,0,0,0,2597,2597
1770001,1780000,1,L10-3,1,0,0,0,590,590
1780001,1790000,1,L10-3,1,0,0,0,788,788
1910001,1920000,0,L10-3,1,1,0,0,0,2750
1920001,1930000,0,L10-3,1,1,0,0,0,344
2020001,2030000,1,L10-3,1,1,0,0,346,3439
2030001,2040000,1,L10-3,1,0,0,0,928,928
2050001,2060000,1,L10-3,1,0,0,0,641,641
2080001,2090000,0,L10-3,1,1,1,0,0,2971
2090001,2100000,0,L10-3,1,1,0,0,0,122
2110001,2120000,5,L10-3,1,0,0,0,6194,6194
2130001,2140000,1,L10-3,1,0,0,0,827,827
2170001,2180000,1,L10-3,1,0,0,0,930,930
2180001,2190000,1,L10-3,1,0,0,0,65,65
2200001,2210000,1,L10-3,1,0,0,0,695,695
2260001,2270000,1,L10-3,1,0,0,0,1772,1772
2270001,2280000,1,L10-3,1,0,0,0,1733,1733
2280001,2290000,2,L10-3,1,0,0,0,86,86
2290001,2300000,3,L10-3,1,0,0,0,621,621
2310001,2320000,0,L10-3,1,0,1,1,0,0
2400001,2410000,1,L10-3,1,0,0,0,2033,2033
2450001,2460000,1,L10-3,1,0,0,0,668,668
2490001,2500000,1,L10-3,1,0,0,0,1760,1760
2520001,2530000,0,L10-3,1,1,0,0,0,3092
2540001,2550000,1,L10-3,1,0,0,0,2627,2627
2550001,2560000,2,L10-3,1,0,0,0,3415,3415
2630001,2640000,1,L10-3,1,0,0,0,177,177
2640001,2650000,3,L10-3,1,0,0,0,3225,3225
2700001,2710000,1,L10-3,1,0,0,0,553,553
2710001,2720000,2,L10-3,1,0,0,0,2511,2511
2720001,2730000,2,L10-3,1,0,0,0,1353,1353
2760001,2770000,0,L10-3,1,1,0,0,0,3095
2770001,2780000,1,L10-3,1,0,0,0,1127,1127
2780001,2790000,1,L10-3,1,0,0,0,878,878
2800001,2810000,1,L10-3,1,0,0,0,746,746
2820001,2830000,3,L10-3,1,0,0,0,3864,3864
2840001,2850000,1,L10-3,1,0,0,0,68,68
2850001,2860000,1,L10-3,1,0,0,0,735,735
2880001,2890000,2,L10-3,1,0,0,0,1285,1285
2890001,2900000,1,L10-3,1,0,0,0,974,974
2900001,2910000,1,L10-3,1,0,0,0,785,785
2910001,2920000,1,L10-3,1,0,0,0,570,570
2920001,2930000,1,L10-3,1,0,0,0,737,737
2930001,2940000,6,L10-3,1,0,0,0,4194,4194
2960001,2970000,1,L10-3,1,0,0,0,54,54
2970001,2980000,3,L10-3,1,0,0,0,2852,2852
3020001,3030000,3,L10-3,1,0,0,0,1500,1500
3050001,3060000,2,L10-3,1,0,0,0,2888,2888
3060001,3070000,1,L10-3,1,0,0,0,47,47
3110001,3120000,1,L10-3,1,0,0,0,875,875
3180001,3190000,1,L10-3,1,0,0,0,1098,1098
3210001,3220000,2,L10-3,1,0,0,0,2242,2242
3230001,3240000,2,L10-3,1,0,0,0,1570,1570
3280001,3290000,2,L10-3,1,0,0,0,2994,2994
3290001,3300000,1,L10-3,1,0,0,0,1892,1892
3300001,3310000,1,L10-3,1,0,0,0,653,653
3310001,3320000,2,L10-3,1,0,0,0,1606,1606
3320001,3330000,3,L10-3,1,0,0,0,4598,4598
3380001,3390000,1,L10-3,1,0,0,0,375,375
3420001,3430000,2,L10-3,1,0,0,0,3503,3503
3430001,3440000,4,L10-3,1,0,0,0,3949,3949
3440001,3450000,6,L10-3,1,0,0,0,4034,4034
3450001,3460000,4,L10-3,1,0,0,0,2389,2389
3480001,3490000,3,L10-3,1,0,0,0,979,979
3490001,3500000,1,L10-3,1,0,0,0,908,908
3500001,3510000,3,L10-3,1,0,0,0,2634,2634
3510001,3520000,2,L10-3,1,0,0,0,1817,1817
3530001,3540000,1,L10-3,1,0,0,0,571,571
3540001,3550000,7,L10-3,1,0,0,0,4088,4088
3550001,3560000,22,L10-3,1,0,0,0,9319,9319
3560001,3570000,5,L10-3,1,0,0,0,3897,3897
3570001,3580000,0,L10-3,1,1,0,0,0,851
3580001,3590000,0,L10-3,1,1,0,0,0,2243
3600001,3610000,1,L10-3,1,0,0,0,1004,1004
3620001,3630000,1,L10-3,1,0,0,0,2135,2135
3660001,3670000,1,L10-3,1,0,0,0,1103,1103
3690001,3700000,4,L10-3,1,0,0,0,4065,4065
3710001,3720000,0,L10-3,1,1,0,0,0,4221
3720001,3730000,0,L10-3,1,1,0,0,0,1974
3780001,3790000,2,L10-3,1,0,0,0,2980,2980
3830001,3840000,1,L10-3,1,0,0,0,1019,1019
3860001,3870000,5,L10-3,1,0,0,0,3647,3647
3870001,3880000,2,L10-3,1,0,0,0,2731,2731
3930001,3940000,6,L10-3,1,0,0,0,6778,6778
3940001,3950000,1,L10-3,1,0,0,0,284,284
3950001,3960000,0,L10-3,1,1,1,0,0,3092
3960001,3970000,1,L10-3,1,0,0,0,1501,1501
3970001,3980000,2,L10-3,1,0,0,0,1698,1698
20001,30000,1,L10-3,2,0,0,0,75,75
40001,50000,1,L10-3,2,0,0,0,1259,1259
50001,60000,3,L10-3,2,0,0,0,228,228
60001,70000,2,L10-3,2,0,0,0,1678,1678
100001,110000,1,L10-3,2,0,0,0,545,545
110001,120000,0,L10-3,2,1,0,0,0,2024
120001,130000,1,L10-3,2,2,0,0,2786,6948
130001,140000,1,L10-3,2,0,0,0,596,596
200001,210000,2,L10-3,2,0,0,0,3157,3157
240001,250000,1,L10-3,2,0,0,0,857,857
250001,260000,7,L10-3,2,0,0,0,4017,4017
260001,270000,4,L10-3,2,0,0,0,9113,9113
330001,340000,3,L10-3,2,0,0,0,3903,3903
340001,350000,1,L10-3,2,0,0,0,1415,1415
350001,360000,1,L10-3,2,0,0,0,536,536
380001,390000,0,L10-3,2,1,0,0,0,5411
450001,460000,2,L10-3,2,0,1,1,1939,1939
460001,470000,1,L10-3,2,0,0,0,566,566
470001,480000,3,L10-3,2,0,0,0,2565,2565
480001,490000,1,L10-3,2,0,0,0,461,461
510001,520000,1,L10-3,2,0,0,0,227,227
530001,540000,1,L10-3,2,0,0,0,530,530
560001,570000,1,L10-3,2,0,0,0,2855,2855
570001,580000,2,L10-3,2,0,0,0,2182,2182
590001,600000,2,L10-3,2,0,0,0,1276,1276
640001,650000,2,L10-3,2,0,0,0,1266,1266
650001,660000,4,L10-3,2,0,0,0,4756,4756
670001,680000,1,L10-3,2,0,0,0,479,479
680001,690000,1,L10-3,2,0,0,0,2354,2354
710001,720000,2,L10-3,2,0,0,0,1670,1670
720001,730000,8,L10-3,2,0,0,0,9465,9465
730001,740000,7,L10-3,2,0,0,0,7493,7493
740001,750000,1,L10-3,2,0,0,0,501,501
760001,770000,1,L10-3,2,0,0,0,662,662
780001,790000,1,L10-3,2,0,0,0,479,479
790001,800000,2,L10-3,2,0,0,0,1624,1624
800001,810000,1,L10-3,2,0,0,0,824,824
810001,820000,10,L10-3,2,0,0,0,8521,8521
820001,830000,7,L10-3,2,0,0,0,8637,8637
830001,840000,3,L10-3,2,0,0,0,3822,3822
840001,850000,1,L10-3,2,0,0,0,143,143
930001,940000,1,L10-3,2,0,0,0,974,974
960001,970000,2,L10-3,2,0,0,0,2090,2090
970001,980000,6,L10-3,2,0,0,0,5131,5131
980001,990000,2,L10-3,2,0,0,0,1327,1327
1010001,1020000,1,L10-3,2,0,0,0,113,113
1020001,1030000,0,L10-3,2,0,2,0,0,0
1030001,1040000,3,L10-3,2,0,0,0,3537,3537
1080001,1090000,3,L10-3,2,0,0,0,2270,2270
1090001,1100000,2,L10-3,2,0,0,0,779,779
1170001,1180000,6,L10-3,2,0,0,0,7045,7045
1180001,1190000,1,L10-3,2,0,0,0,803,803
1190001,1200000,1,L10-3,2,0,0,0,1538,1538
1200001,1210000,1,L10-3,2,0,0,0,84,84
1210001,1220000,2,L10-3,2,0,0,0,2194,2194
1280001,1290000,0,L10-3,2,1,0,0,0,3093
1390001,1400000,0,L10-3,2,1,1,0,0,3144
1400001,1410000,0,L10-3,2,1,1,0,0,3050
1410001,1420000,1,L10-3,2,0,0,0,218,218
1420001,1430000,3,L10-3,2,0,0,0,5895,5895
1450001,1460000,4,L10-3,2,0,0,0,5150,5150
1460001,1470000,3,L10-3,2,0,0,0,6459,6459
1470001,1480000,1,L10-3,2,0,0,0,1400,1400
1500001,1510000,1,L10-3,2,0,0,0,518,518
1510001,1520000,1,L10-3,2,0,0,0,72,72
1520001,1530000,1,L10-3,2,0,0,0,15,15
1590001,1600000,2,L10-3,2,0,0,0,3415,3415
1600001,1610000,5,L10-3,2,0,0,0,3524,3524
1610001,1620000,2,L10-3,2,0,0,0,1642,1642
1630001,1640000,3,L10-3,2,0,0,0,3137,3137
1640001,1650000,1,L10-3,2,0,0,0,395,395
1650001,1660000,1,L10-3,2,0,0,0,711,711
1680001,1690000,1,L10-3,2,0,0,0,584,584
1690001,1700000,7,L10-3,2,0,0,0,6434,6434
1700001,1710000,1,L10-3,2,0,0,0,12,12
1760001,1770000,2,L10-3,2,0,0,0,3187,3187
1780001,1790000,1,L10-3,2,0,0,0,788,788
1910001,1920000,0,L10-3,2,1,0,0,0,3093
1950001,1960000,0,L10-3,2,0,1,0,0,0
1980001,1990000,0,L10-3,2,0,1,0,0,0
2020001,2030000,1,L10-3,2,1,0,0,1274,4368
2050001,2060000,1,L10-3,2,0,0,0,641,641
2080001,2090000,0,L10-3,2,1,0,0,0,3093
2100001,2110000,1,L10-3,2,0,0,0,2307,2307
2110001,2120000,5,L10-3,2,0,0,0,3889,3889
2130001,2140000,1,L10-3,2,0,0,0,827,827
2170001,2180000,1,L10-3,2,0,0,0,995,995
2200001,2210000,1,L10-3,2,0,0,0,695,695
2210001,2220000,0,L10-3,2,0,1,1,0,0
2250001,2260000,1,L10-3,2,0,0,0,557,557
2260001,2270000,1,L10-3,2,0,0,0,1215,1215
2270001,2280000,1,L10-3,2,0,0,0,1733,1733
2280001,2290000,3,L10-3,2,0,0,0,707,707
2300001,2310000,0,L10-3,2,1,0,0,0,421
2310001,2320000,0,L10-3,2,1,0,0,0,6557
2400001,2410000,1,L10-3,2,0,0,0,2033,2033
2450001,2460000,1,L10-3,2,0,0,0,668,668
2490001,2500000,1,L10-3,2,0,0,0,1760,1760
2520001,2530000,0,L10-3,2,1,0,0,0,1686
2530001,2540000,0,L10-3,2,1,0,0,0,1408
2540001,2550000,1,L10-3,2,0,0,0,2209,2209
2550001,2560000,3,L10-3,2,0,0,0,3833,3833
2640001,2650000,2,L10-3,2,0,0,0,2182,2182
2650001,2660000,1,L10-3,2,0,0,0,1220,1220
2710001,2720000,1,L10-3,2,0,0,0,1415,1415
2720001,2730000,2,L10-3,2,0,0,0,3000,3000
2760001,2770000,0,L10-3,2,1,0,0,0,2781
2770001,2780000,0,L10-3,2,1,0,0,0,312
2780001,2790000,2,L10-3,2,0,0,0,2005,2005
2800001,2810000,1,L10-3,2,0,0,0,746,746
2820001,2830000,2,L10-3,2,0,0,0,2746,2746
2830001,2840000,1,L10-3,2,0,0,0,1118,1118
2850001,2860000,1,L10-3,2,0,0,0,803,803
2880001,2890000,1,L10-3,2,0,0,0,38,38
2890001,2900000,3,L10-3,2,0,0,0,2221,2221
2910001,2920000,1,L10-3,2,0,0,0,1355,1355
2920001,2930000,1,L10-3,2,0,0,0,737,737
2930001,2940000,5,L10-3,2,0,0,0,3265,3265
2940001,2950000,2,L10-3,2,0,0,0,929,929
2970001,2980000,3,L10-3,2,0,0,0,2907,2907
3020001,3030000,3,L10-3,2,0,0,0,1500,1500
3050001,3060000,1,L10-3,2,0,0,0,113,113
3060001,3070000,2,L10-3,2,0,0,0,2822,2822
3110001,3120000,1,L10-3,2,0,0,0,875,875
3180001,3190000,1,L10-3,2,0,0,0,1098,1098
3210001,3220000,1,L10-3,2,0,0,0,470,470
3220001,3230000,2,L10-3,2,0,0,0,1772,1772
3230001,3240000,1,L10-3,2,0,0,0,1154,1154
3240001,3250000,1,L10-3,2,0,0,0,416,416
3280001,3290000,2,L10-3,2,0,0,0,2995,2995
3290001,3300000,1,L10-3,2,0,0,0,1892,1892
3300001,3310000,1,L10-3,2,0,0,0,653,653
3310001,3320000,1,L10-3,2,0,0,0,1238,1238
3320001,3330000,4,L10-3,2,0,0,0,4043,4043
3330001,3340000,1,L10-3,2,0,0,0,924,924
3380001,3390000,1,L10-3,2,0,0,0,376,376
3420001,3430000,1,L10-3,2,0,0,0,627,627
3430001,3440000,4,L10-3,2,0,0,0,4854,4854
3440001,3450000,6,L10-3,2,0,0,0,4035,4035
3450001,3460000,6,L10-3,2,0,0,0,3660,3660
3460001,3470000,1,L10-3,2,0,0,0,699,699
3470001,3480000,0,L10-3,2,0,1,0,0,0
3480001,3490000,2,L10-3,2,0,0,0,820,820
3490001,3500000,1,L10-3,2,0,0,0,1067,1067
3500001,3510000,2,L10-3,2,0,0,0,1065,1065
3510001,3520000,4,L10-3,2,0,1,1,3388,3388
3540001,3550000,3,L10-3,2,0,0,0,2028,2028
3550001,3560000,20,L10-3,2,0,0,0,9115,9115
3560001,3570000,11,L10-3,2,0,0,0,6734,6734
3580001,3590000,0,L10-3,2,1,0,0,0,3093
3610001,3620000,1,L10-3,2,0,0,0,1004,1004
3620001,3630000,1,L10-3,2,0,1,1,2135,2135
3670001,3680000,1,L10-3,2,0,0,0,1103,1103
3690001,3700000,4,L10-3,2,0,0,0,4066,4066
3710001,3720000,0,L10-3,2,1,0,0,0,1304
3720001,3730000,0,L10-3,2,1,0,0,0,7991
3740001,3750000,0,L10-3,2,0,1,1,0,0
3790001,3800000,2,L10-3,2,0,0,0,2980,2980
3840001,3850000,1,L10-3,2,0,0,0,1019,1019
3860001,3870000,2,L10-3,2,0,0,0,1756,1756
3870001,3880000,3,L10-3,2,0,0,0,1891,1891
3880001,3890000,2,L10-3,2,0,0,0,2731,2731
3930001,3940000,1,L10-3,2,0,0,0,2414,2414
3940001,3950000,5,L10-3,2,0,1,0,4648,4648
3960001,3970000,0,L10-3,2,1,0,0,0,3094
3970001,3980000,2,L10-3,2,0,0,0,3199,3199
20001,30000,1,L10-4,1,0,0,0,75,75
40001,50000,1,L10-4,1,0,0,0,1259,1259
50001,60000,3,L10-4,1,0,0,0,228,228
60001,70000,2,L10-4,1,0,0,0,1678,1678
100001,110000,1,L10-4,1,0,0,0,545,545
110001,120000,0,L10-4,1,0,1,0,0,0
120001,130000,2,L10-4,1,1,1,0,3383,6476
190001,200000,1,L10-4,1,0,0,0,280,280
200001,210000,2,L10-4,1,0,0,0,2877,2877
240001,250000,2,L10-4,1,0,0,0,1464,1464
250001,260000,10,L10-4,1,0,0,0,5692,5692
260001,270000,2,L10-4,1,0,0,0,6833,6833
330001,340000,3,L10-4,1,0,0,0,3903,3903
340001,350000,1,L10-4,1,0,0,0,1415,1415
350001,360000,1,L10-4,1,0,0,0,536,536
440001,450000,2,L10-4,1,0,0,0,1939,1939
450001,460000,1,L10-4,1,0,0,0,566,566
460001,470000,3,L10-4,1,0,0,0,2565,2565
470001,480000,1,L10-4,1,0,0,0,461,461
500001,510000,1,L10-4,1,0,0,0,227,227
520001,530000,1,L10-4,1,0,0,0,530,530
550001,560000,1,L10-4,1,0,0,0,1815,1815
560001,570000,3,L10-4,1,0,0,0,3222,3222
580001,590000,2,L10-4,1,0,0,0,1276,1276
640001,650000,5,L10-4,1,0,0,0,6022,6022
660001,670000,1,L10-4,1,0,0,0,479,479
670001,680000,1,L10-4,1,0,0,0,2354,2354
710001,720000,9,L10-4,1,0,0,0,9793,9793
720001,730000,7,L10-4,1,0,0,0,8630,8630
730001,740000,2,L10-4,1,0,0,0,706,706
760001,770000,1,L10-4,1,0,0,0,662,662
770001,780000,1,L10-4,1,0,0,0,479,479
780001,790000,2,L10-4,1,0,0,0,1487,1487
790001,800000,2,L10-4,1,0,0,0,961,961
800001,810000,9,L10-4,1,0,0,0,6738,6738
810001,820000,7,L10-4,1,0,0,0,8620,8620
820001,830000,3,L10-4,1,0,0,0,4048,4048
830001,840000,1,L10-4,1,0,0,0,1718,1718
930001,940000,1,L10-4,1,0,0,0,974,974
950001,960000,1,L10-4,1,0,0,0,295,295
960001,970000,6,L10-4,1,0,0,0,5492,5492
970001,980000,2,L10-4,1,0,0,0,2761,2761
1000001,1010000,1,L10-4,1,0,0,0,113,113
1020001,1030000,2,L10-4,1,0,0,0,2574,2574
1030001,1040000,1,L10-4,1,0,0,0,962,962
1070001,1080000,2,L10-4,1,0,0,0,1348,1348
1080001,1090000,3,L10-4,1,0,0,0,1701,1701
1160001,1170000,6,L10-4,1,0,0,0,5264,5264
1170001,1180000,2,L10-4,1,0,0,0,2584,2584
1180001,1190000,1,L10-4,1,0,0,0,1538,1538
1190001,1200000,1,L10-4,1,0,0,0,84,84
1200001,1210000,2,L10-4,1,0,0,0,2194,2194
1270001,1280000,0,L10-4,1,1,0,0,0,3093
1410001,1420000,1,L10-4,1,0,0,0,218,218
1420001,1430000,2,L10-4,1,0,0,0,4603,4603
1430001,1440000,1,L10-4,1,0,0,0,1292,1292
1440001,1450000,0,L10-4,1,0,1,1,0,0
1450001,1460000,3,L10-4,1,0,0,0,3811,3811
1460001,1470000,5,L10-4,1,0,0,0,5771,5771
1470001,1480000,2,L10-4,1,0,0,0,3201,3201
1480001,1490000,1,L10-4,1,0,0,0,226,226
1500001,1510000,1,L10-4,1,0,0,0,518,518
1520001,1530000,1,L10-4,1,0,0,0,87,87
1590001,1600000,1,L10-4,1,0,0,0,700,700
1600001,1610000,4,L10-4,1,0,0,0,4743,4743
1610001,1620000,5,L10-4,1,0,0,0,3138,3138
1630001,1640000,3,L10-4,1,0,0,0,3138,3138
1650001,1660000,1,L10-4,1,0,0,0,1105,1105
1690001,1700000,7,L10-4,1,0,0,0,5329,5329
1700001,1710000,3,L10-4,1,0,0,0,1701,1701
1720001,1730000,0,L10-4,1,0,1,1,0,0
1760001,1770000,1,L10-4,1,0,0,0,2597,2597
1770001,1780000,1,L10-4,1,0,0,0,590,590
1780001,1790000,1,L10-4,1,0,0,0,788,788
1910001,1920000,0,L10-4,1,1,0,0,0,2750
1920001,1930000,0,L10-4,1,1,0,0,0,344
2020001,2030000,1,L10-4,1,1,0,0,346,3439
2030001,2040000,1,L10-4,1,0,0,0,928,928
2050001,2060000,1,L10-4,1,0,0,0,641,641
2080001,2090000,0,L10-4,1,1,0,0,0,2971
2090001,2100000,0,L10-4,1,1,0,0,0,122
2110001,2120000,5,L10-4,1,0,0,0,6194,6194
2130001,2140000,1,L10-4,1,0,0,0,827,827
2170001,2180000,1,L10-4,1,0,0,0,930,930
2180001,2190000,1,L10-4,1,0,0,0,65,65
2200001,2210000,1,L10-4,1,0,0,0,695,695
2260001,2270000,1,L10-4,1,0,0,0,1772,1772
2270001,2280000,1,L10-4,1,0,0,0,1733,1733
2280001,2290000,2,L10-4,1,0,0,0,86,86
2290001,2300000,3,L10-4,1,0,0,0,621,621
2320001,2330000,0,L10-4,1,0,1,0,0,0
2400001,2410000,1,L10-4,1,0,0,0,2033,2033
2430001,2440000,0,L10-4,1,0,1,0,0,0
2450001,2460000,1,L10-4,1,0,0,0,668,668
2490001,2500000,1,L10-4,1,0,0,0,1760,1760
2520001,2530000,0,L10-4,1,1,0,0,0,3092
2540001,2550000,1,L10-4,1,0,0,0,2627,2627
2550001,2560000,2,L10-4,1,0,0,0,3415,3415
2630001,2640000,1,L10-4,1,0,0,0,177,177
2640001,2650000,3,L10-4,1,0,0,0,3225,3225
2700001,2710000,1,L10-4,1,0,0,0,553,553
2710001,2720000,2,L10-4,1,0,0,0,2511,2511
2720001,2730000,2,L10-4,1,0,0,0,1353,1353
2760001,2770000,0,L10-4,1,1,0,0,0,3095
2770001,2780000,1,L10-4,1,0,0,0,1127,1127
2780001,2790000,1,L10-4,1,0,0,0,878,878
2800001,2810000,1,L10-4,1,0,0,0,746,746
2820001,2830000,3,L10-4,1,0,0,0,3864,3864
2840001,2850000,1,L10-4,1,0,0,0,68,68
2850001,2860000,1,L10-4,1,0,0,0,735,735
2880001,2890000,2,L10-4,1,0,0,0,1285,1285
2890001,2900000,1,L10-4,1,0,0,0,974,974
2900001,2910000,1,L10-4,1,0,0,0,785,785
2910001,2920000,1,L10-4,1,0,0,0,570,570
2920001,2930000,1,L10-4,1,0,0,0,737,737
2930001,2940000,6,L10-4,1,0,0,0,4194,4194
2960001,2970000,1,L10-4,1,0,0,0,54,54
2970001,2980000,3,L10-4,1,0,0,0,2852,2852
3020001,3030000,3,L10-4,1,0,0,0,1500,1500
3050001,3060000,2,L10-4,1,0,0,0,2888,2888
3060001,3070000,1,L10-4,1,0,0,0,47,47
3110001,3120000,1,L10-4,1,0,0,0,875,875
3180001,3190000,1,L10-4,1,0,0,0,1098,1098
3210001,3220000,2,L10-4,1,0,0,0,2242,2242
3230001,3240000,2,L10-4,1,0,0,0,1570,1570
3280001,3290000,2,L10-4,1,0,0,0,2994,2994
3290001,3300000,1,L10-4,1,0,0,0,1892,1892
3300001,3310000,1,L10-4,1,0,0,0,653,653
3310001,3320000,2,L10-4,1,0,0,0,1606,1606
3320001,3330000,3,L10-4,1,0,0,0,4598,4598
3380001,3390000,1,L10-4,1,0,0,0,375,375
3420001,3430000,2,L10-4,1,0,0,0,3503,3503
3430001,3440000,4,L10-4,1,0,0,0,3949,3949
3440001,3450000,6,L10-4,1,0,0,0,4034,4034
3450001,3460000,4,L10-4,1,0,0,0,2389,2389
3480001,3490000,3,L10-4,1,0,0,0,979,979
3490001,3500000,1,L10-4,1,0,0,0,908,908
3500001,3510000,3,L10-4,1,0,0,0,2634,2634
3510001,3520000,2,L10-4,1,0,0,0,1817,1817
3530001,3540000,1,L10-4,1,0,0,0,571,571
3540001,3550000,7,L10-4,1,0,0,0,4088,4088
3550001,3560000,22,L10-4,1,0,0,0,9319,9319
3560001,3570000,5,L10-4,1,0,0,0,3897,3897
3570001,3580000,0,L10-4,1,1,0,0,0,851
3580001,3590000,0,L10-4,1,1,0,0,0,2243
3600001,3610000,1,L10-4,1,0,0,0,1004,1004
3620001,3630000,1,L10-4,1,0,0,0,2135,2135
3660001,3670000,1,L10-4,1,0,0,0,1103,1103
3690001,3700000,4,L10-4,1,0,0,0,4065,4065
3710001,3720000,0,L10-4,1,1,0,0,0,4221
3720001,3730000,0,L10-4,1,1,0,0,0,1974
3780001,3790000,2,L10-4,1,0,0,0,2980,2980
3830001,3840000,1,L10-4,1,0,0,0,1019,1019
3860001,3870000,5,L10-4,1,0,0,0,3647,3647
3870001,3880000,2,L10-4,1,0,0,0,2731,2731
3930001,3940000,6,L10-4,1,0,0,0,6778,6778
3940001,3950000,1,L10-4,1,0,0,0,284,284
3950001,3960000,0,L10-4,1,1,1,0,0,3092
3960001,3970000,1,L10-4,1,0,0,0,1501,1501
3970001,3980000,2,L10-4,1,0,0,0,1698,1698
20001,30000,1,L10-4,2,0,0,0,75,75
40001,50000,1,L10-4,2,0,1,1,1258,1258
50001,60000,3,L10-4,2,0,0,0,228,228
60001,70000,2,L10-4,2,0,0,0,1678,1678
100001,110000,1,L10-4,2,0,0,0,545,545
110001,120000,0,L10-4,2,1,0,0,0,1684
120001,130000,2,L10-4,2,1,0,0,3382,4791
190001,200000,2,L10-4,2,0,0,0,1584,1584
200001,210000,1,L10-4,2,0,0,0,1573,1573
240001,250000,4,L10-4,2,0,0,0,3797,3797
250001,260000,7,L10-4,2,0,0,0,5932,5932
260001,270000,2,L10-4,2,0,0,0,4257,4257
320001,330000,2,L10-4,2,0,0,0,2075,2075
330001,340000,3,L10-4,2,0,0,0,2761,2761
340001,350000,2,L10-4,2,0,0,0,1018,1018
440001,450000,2,L10-4,2,0,0,0,1938,1938
450001,460000,1,L10-4,2,0,0,0,566,566
460001,470000,3,L10-4,2,0,0,0,2565,2565
470001,480000,1,L10-4,2,0,0,0,461,461
500001,510000,1,L10-4,2,0,0,0,227,227
520001,530000,1,L10-4,2,0,0,0,530,530
550001,560000,1,L10-4,2,0,0,0,2855,2855
560001,570000,2,L10-4,2,0,0,0,2182,2182
580001,590000,2,L10-4,2,0,0,0,1276,1276
630001,640000,2,L10-4,2,0,0,0,2004,2004
640001,650000,4,L10-4,2,0,0,0,4018,4018
660001,670000,1,L10-4,2,0,0,0,479,479
670001,680000,1,L10-4,2,0,0,0,2354,2354
700001,710000,3,L10-4,2,0,0,0,2405,2405
710001,720000,8,L10-4,2,0,0,0,9028,9028
