Line,Gen,is_cluster_id,dir,read_name,sseqid,qstart,qend,sstart,send,length,evalue,bitscore,pident
L09-4,2,5,tail,L09-4.2.5.tail,contig_1,1,299,1697594,1697892,299,2.17e-154,540.0,100.0
L09-4,2,6,head,L09-4.2.6.dir,contig_1,1,299,2254668,2254966,299,2.17e-154,540.0,100.0
L09-4,2,6,tail,L09-4.2.6.tail,contig_1,1,299,2259057,2259355,299,2.17e-154,540.0,100.0
L09-4,2,7,head,L09-4.2.7.dir,contig_1,1,299,2319542,2319840,299,2.17e-154,540.0,100.0
L09-4,2,7,head,L09-4.2.7.dir,contig_1,2,283,3521813,3522094,282,2.66e-58,221.0,77.305
L09-4,2,7,tail,L09-4.2.7.tail,contig_1,1,299,2322935,2323233,299,2.17e-154,540.0,100.0
L09-4,2,8,head,L09-4.2.8.dir,contig_1,1,299,3147056,3147354,299,2.17e-154,540.0,100.0
L09-4,2,8,tail,L09-4.2.8.tail,contig_1,1,299,3150449,3150747,299,2.17e-154,540.0,100.0
L09-4,2,9,head,L09-4.2.9.dir,contig_1,1,299,3492877,3493175,299,2.17e-154,540.0,100.0
L09-4,2,9,tail,L09-4.2.9.tail,contig_1,1,299,3496270,3496568,299,2.17e-154,540.0,100.0
L09-4,2,10,head,L09-4.2.10.dir,contig_1,1,299,3570604,3570903,300,3.22e-152,534.0,99.667
L09-4,2,10,tail,L09-4.2.10.tail,contig_1,1,299,3574995,3575293,299,2.17e-154,540.0,100.0
L09-4,2,11,head,L09-4.2.11.dir,contig_1,1,299,3730058,3730356,299,1.12e-151,531.0,99.331
L09-4,2,11,tail,L09-4.2.11.tail,contig_1,1,299,3733452,3733750,299,2.17e-154,540.0,100.0
L09-4,2,12,head,L09-4.2.12.dir,contig_1,1,298,3851782,3852079,298,7.57e-154,538.0,100.0
L09-4,2,12,tail,L09-4.2.12.tail,contig_1,1,299,3852164,3852462,299,2.17e-154,540.0,100.0
L10-1,1,0,head,L10-1.1.0.dir,contig_1,1,299,120250,120548,299,2.17e-154,540.0,100.0
L10-1,1,0,tail,L10-1.1.0.tail,contig_1,1,299,123643,123941,299,2.17e-154,540.0,100.0
L10-1,1,1,head,L10-1.1.1.dir,contig_1,1,299,1276457,1276755,299,2.17e-154,540.0,100.0
L10-1,1,1,tail,L10-1.1.1.tail,contig_1,1,299,1279851,1280149,299,2.17e-154,540.0,100.0
L10-1,1,2,head,L10-1.1.2.dir,contig_1,1,299,1918090,1918388,299,2.17e-154,540.0,100.0
L10-1,1,2,tail,L10-1.1.2.tail,contig_1,1,299,1921484,1921782,299,2.17e-154,540.0,100.0
L10-1,1,3,head,L10-1.1.3.dir,contig_1,1,299,2024321,2024619,299,2.17e-154,540.0,100.0
L10-1,1,3,tail,L10-1.1.3.tail,contig_1,1,299,2027714,2028012,299,2.17e-154,540.0,100.0
L10-1,1,4,head,L10-1.1.4.dir,contig_1,1,299,2087874,2088173,300,3.2299999999999997e-152,534.0,99.667
L10-1,1,4,tail,L10-1.1.4.tail,contig_1,1,299,2091269,2091567,299,2.17e-154,540.0,100.0
L10-1,1,5,head,L10-1.1.5.dir,contig_1,1,299,2529451,2529749,299,2.17e-154,540.0,100.0
L10-1,1,5,tail,L10-1.1.5.tail,contig_1,1,299,2532844,2533142,299,2.17e-154,540.0,100.0
L10-1,1,6,head,L10-1.1.6.dir,contig_1,1,299,2768352,2768650,299,2.17e-154,540.0,100.0
L10-1,1,6,head,L10-1.1.6.dir,contig_1,6,294,3231383,3231095,289,5.86e-54,206.0,75.779
L10-1,1,6,tail,L10-1.1.6.tail,contig_1,1,299,2771744,2772042,299,2.17e-154,540.0,100.0
L10-1,1,6,tail,L10-1.1.6.tail,contig_1,6,299,3231092,3230799,294,8.15e-46,179.0,73.469
L10-1,1,7,head,L10-1.1.7.dir,contig_1,1,299,3583195,3583493,299,2.17e-154,540.0,100.0
L10-1,1,7,tail,L10-1.1.7.tail,contig_1,1,299,3586588,3586886,299,2.17e-154,540.0,100.0
L10-1,1,8,head,L10-1.1.8.dir,contig_1,1,299,3719821,3720119,299,2.17e-154,540.0,100.0
L10-1,1,8,tail,L10-1.1.8.tail,contig_1,1,299,3728726,3729024,299,2.17e-154,540.0,100.0
L10-1,1,9,head,L10-1.1.9.dir,contig_1,1,299,3965553,3965851,299,2.17e-154,540.0,100.0
L10-1,1,9,tail,L10-1.1.9.tail,contig_1,1,299,3968946,3969244,299,2.17e-154,540.0,100.0
L10-1,2,0,head,L10-1.2.0.dir,contig_1,1,299,120250,120548,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,0,tail,L10-1.2.0.tail,contig_1,1,299,123643,123941,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,1,head,L10-1.2.1.dir,contig_1,1,299,850158,850456,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,1,head,L10-1.2.1.dir,contig_1,9,87,842163,842241,79,5.82e-35,143.0,100.0
L10-1,2,1,head,L10-1.2.1.dir,contig_1,9,86,21127,21204,78,2.0299999999999997e-34,141.0,100.0
L10-1,2,1,tail,L10-1.2.1.tail,contig_1,1,299,853552,853850,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,2,head,L10-1.2.2.dir,contig_1,1,299,1275574,1275872,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,2,tail,L10-1.2.2.tail,contig_1,245,299,1278965,1279019,55,6.22e-22,100.0,100.0
L10-1,2,3,head,L10-1.2.3.dir,contig_1,1,299,1923165,1923463,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,3,tail,L10-1.2.3.tail,contig_1,1,299,1926558,1926856,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,4,head,L10-1.2.4.dir,contig_1,1,299,2029395,2029693,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,4,tail,L10-1.2.4.tail,contig_1,1,299,2032789,2033087,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,5,head,L10-1.2.5.dir,contig_1,1,299,2092950,2093248,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,5,tail,L10-1.2.5.tail,contig_1,1,299,2096342,2096640,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,6,head,L10-1.2.6.dir,contig_1,1,299,2495134,2495432,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,6,tail,L10-1.2.6.tail,contig_1,1,299,2498527,2498825,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,7,head,L10-1.2.7.dir,contig_1,1,299,2534526,2534824,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,8,head,L10-1.2.8.dir,contig_1,6,294,3212135,3211847,289,5.809999999999999e-54,206.0,75.779
L10-1,2,8,tail,L10-1.2.8.tail,contig_1,1,299,2752496,2752794,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,8,tail,L10-1.2.8.tail,contig_1,6,299,3211844,3211551,294,8.079999999999999e-46,179.0,73.469
L10-1,2,9,head,L10-1.2.9.dir,contig_1,1,299,3563954,3564252,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,9,tail,L10-1.2.9.tail,contig_1,1,299,3567348,3567646,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,10,head,L10-1.2.10.dir,contig_1,1,299,3700581,3700879,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,10,tail,L10-1.2.10.tail,contig_1,1,299,3709486,3709784,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,11,head,L10-1.2.11.dir,contig_1,1,298,3878319,3878616,298,7.53e-154,538.0,100.0
L10-1,2,11,head,L10-1.2.11.dir,contig_1,1,299,2479240,2479538,299,1.78e-60,229.0,76.923
L10-1,2,11,tail,L10-1.2.11.tail,contig_1,1,299,3878610,3878908,299,2.1600000000000002e-154,540.0,100.0
L10-1,2,11,tail,L10-1.2.11.tail,contig_1,67,296,2479591,2479820,230,6.21e-41,163.0,75.652
L10-1,2,12,tail,L10-1.2.12.tail,contig_1,1,299,3937338,3937636,299,2.1600000000000002e-154,540.0,100.0
L10-2,1,0,head,L10-2.1.0.dir,contig_1,1,299,120260,120558,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,0,tail,L10-2.1.0.tail,contig_1,1,299,123654,123952,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,0,tail,L10-2.1.0.tail,contig_1,1,299,142393,142691,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,0,tail,L10-2.1.0.tail,contig_1,1,299,3110150,3109852,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,1,head,L10-2.1.1.dir,contig_1,1,299,1313504,1313802,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,1,tail,L10-2.1.1.tail,contig_1,1,299,1316898,1317196,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,3,head,L10-2.1.3.dir,contig_1,1,299,2052172,2052470,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,3,tail,L10-2.1.3.tail,contig_1,1,299,2055565,2055863,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,4,head,L10-2.1.4.dir,contig_1,1,299,2115723,2116022,300,3.25e-152,534.0,99.667
L10-2,1,4,tail,L10-2.1.4.tail,contig_1,1,299,2119117,2119415,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,5,head,L10-2.1.5.dir,contig_1,1,299,2557989,2558287,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,5,tail,L10-2.1.5.tail,contig_1,1,299,2561383,2561681,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,6,head,L10-2.1.6.dir,contig_1,1,299,2799997,2800295,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,6,head,L10-2.1.6.dir,contig_1,6,294,3274348,3274060,289,5.91e-54,206.0,75.779
L10-2,1,6,tail,L10-2.1.6.tail,contig_1,1,299,2803390,2803688,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,6,tail,L10-2.1.6.tail,contig_1,6,299,3274057,3273764,294,8.22e-46,179.0,73.469
L10-2,1,7,head,L10-2.1.7.dir,contig_1,1,299,3629958,3630256,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,7,tail,L10-2.1.7.tail,contig_1,1,299,3633352,3633650,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,8,head,L10-2.1.8.dir,contig_1,1,299,3766583,3766881,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,8,tail,L10-2.1.8.tail,contig_1,1,299,3780302,3780600,299,2.1900000000000002e-154,540.0,100.0
L10-2,1,9,tail,L10-2.1.9.tail,contig_1,1,299,4003260,4003558,299,2.1900000000000002e-154,540.0,100.0
L10-2,2,0,tail,L10-2.2.0.tail,contig_1,1,299,3082688,3082390,299,2.18e-154,540.0,100.0
L10-2,2,1,head,L10-2.2.1.dir,contig_1,1,299,136480,136778,299,2.18e-154,540.0,100.0
L10-2,2,1,tail,L10-2.2.1.tail,contig_1,1,299,3082688,3082390,299,2.18e-154,540.0,100.0
L10-2,2,2,head,L10-2.2.2.dir,contig_1,1,299,3078160,3077862,299,2.18e-154,540.0,100.0
L10-2,2,2,tail,L10-2.2.2.tail,contig_1,1,299,122850,123148,299,2.18e-154,540.0,100.0
L10-2,2,3,head,L10-2.2.3.dir,contig_1,1,299,132705,133003,299,2.18e-154,540.0,100.0
L10-2,2,3,tail,L10-2.2.3.tail,contig_1,1,299,136098,136396,299,2.18e-154,540.0,100.0
L10-2,2,4,head,L10-2.2.4.dir,contig_1,1,299,174254,174552,299,2.18e-154,540.0,100.0
L10-2,2,4,tail,L10-2.2.4.tail,contig_1,1,299,177648,177946,299,2.18e-154,540.0,100.0
L10-2,2,5,head,L10-2.2.5.dir,contig_1,1,299,211256,211554,299,2.18e-154,540.0,100.0
L10-2,2,5,tail,L10-2.2.5.tail,contig_1,1,299,215343,215641,299,2.18e-154,540.0,100.0
L10-2,2,6,head,L10-2.2.6.dir,contig_1,1,299,668762,669060,299,2.18e-154,540.0,100.0
L10-2,2,6,tail,L10-2.2.6.tail,contig_1,1,299,672155,672453,299,2.18e-154,540.0,100.0
L10-2,2,6,tail,L10-2.2.6.tail,contig_1,66,236,2097538,2097708,179,1.38e-17,86.0,72.067
L10-2,2,7,head,L10-2.2.7.dir,contig_1,1,299,1282931,1283229,299,2.18e-154,540.0,100.0
L10-2,2,7,tail,L10-2.2.7.tail,contig_1,1,299,1286324,1286622,299,2.18e-154,540.0,100.0
L10-2,2,8,head,L10-2.2.8.dir,contig_1,1,299,1303106,1303404,299,2.18e-154,540.0,100.0
L10-2,2,8,tail,L10-2.2.8.tail,contig_1,1,299,1306499,1306797,299,2.18e-154,540.0,100.0
L10-2,2,9,head,L10-2.2.9.dir,contig_1,1,299,1918253,1918551,299,2.18e-154,540.0,100.0
L10-2,2,9,tail,L10-2.2.9.tail,contig_1,1,299,1921647,1921945,299,2.18e-154,540.0,100.0
L10-2,2,10,head,L10-2.2.10.dir,contig_1,1,299,2021602,2021900,299,2.18e-154,540.0,100.0
L10-2,2,10,tail,L10-2.2.10.tail,contig_1,1,299,2024995,2025293,299,2.18e-154,540.0,100.0
L10-2,2,11,head,L10-2.2.11.dir,contig_1,1,299,2085157,2085455,299,2.18e-154,540.0,100.0
L10-2,2,11,tail,L10-2.2.11.tail,contig_1,1,299,2088550,2088848,299,2.18e-154,540.0,100.0
L10-2,2,12,head,L10-2.2.12.dir,contig_1,1,299,2516577,2516875,299,2.18e-154,540.0,100.0
L10-2,2,12,tail,L10-2.2.12.tail,contig_1,1,299,2520666,2520964,299,2.18e-154,540.0,100.0
L10-2,2,13,head,L10-2.2.13.dir,contig_1,1,299,2527423,2527721,299,2.18e-154,540.0,100.0
L10-2,2,13,tail,L10-2.2.13.tail,contig_1,1,299,2530816,2531114,299,2.18e-154,540.0,100.0
L10-2,2,14,head,L10-2.2.14.dir,contig_1,1,299,2575275,2575573,299,2.18e-154,540.0,100.0
L10-2,2,14,tail,L10-2.2.14.tail,contig_1,1,299,2578669,2578967,299,2.18e-154,540.0,100.0
L10-2,2,15,head,L10-2.2.15.dir,contig_1,1,299,2722866,2722568,299,2.18e-154,540.0,100.0
L10-2,2,15,head,L10-2.2.15.dir,contig_1,6,294,3246888,3246600,289,5.87e-54,206.0,75.779
L10-2,2,15,tail,L10-2.2.15.tail,contig_1,1,299,2775927,2776225,299,2.18e-154,540.0,100.0
L10-2,2,15,tail,L10-2.2.15.tail,contig_1,6,299,3246597,3246304,294,8.16e-46,179.0,73.469
L10-2,2,16,head,L10-2.2.16.dir,contig_1,1,299,3073777,3074075,299,2.18e-154,540.0,100.0
L10-2,2,16,tail,L10-2.2.16.tail,contig_1,1,299,3077865,3078163,299,2.18e-154,540.0,100.0
L10-2,2,17,head,L10-2.2.17.dir,contig_1,1,299,3082393,3082691,299,2.18e-154,540.0,100.0
L10-2,2,17,tail,L10-2.2.17.tail,contig_1,1,299,3085786,3086084,299,2.18e-154,540.0,100.0
L10-2,2,18,head,L10-2.2.18.dir,contig_1,1,299,3501892,3502190,299,2.18e-154,540.0,100.0
L10-2,2,18,tail,L10-2.2.18.tail,contig_1,1,299,3505979,3506277,299,2.18e-154,540.0,100.0
L10-2,2,19,head,L10-2.2.19.dir,contig_1,1,299,3602498,3602796,299,2.18e-154,540.0,100.0
L10-2,2,19,tail,L10-2.2.19.tail,contig_1,1,299,3605890,3606188,299,2.18e-154,540.0,100.0
L10-2,2,20,head,L10-2.2.20.dir,contig_1,1,299,3739125,3739423,299,2.18e-154,540.0,100.0
L10-2,2,20,tail,L10-2.2.20.tail,contig_1,1,299,3752845,3753143,299,2.18e-154,540.0,100.0
L10-2,2,21,head,L10-2.2.21.dir,contig_1,1,299,3972418,3972716,299,2.18e-154,540.0,100.0
L10-2,2,21,tail,L10-2.2.21.tail,contig_1,1,299,3975811,3976109,299,2.18e-154,540.0,100.0
L10-3,1,0,tail,L10-3.1.0.tail,L10-3_G8,1,299,126347,126645,299,2.17e-154,540.0,100.0
L10-3,1,1,head,L10-3.1.1.dir,L10-3_G8,1,299,1283563,1283861,299,2.17e-154,540.0,100.0
L10-3,1,1,tail,L10-3.1.1.tail,L10-3_G8,1,299,1286956,1287254,299,2.17e-154,540.0,100.0
L10-3,1,2,head,L10-3.1.2.dir,L10-3_G8,1,299,1914029,1914327,299,2.17e-154,540.0,100.0
L10-3,1,2,tail,L10-3.1.2.tail,L10-3_G8,1,299,1917422,1917720,299,2.17e-154,540.0,100.0
L10-3,1,3,head,L10-3.1.3.dir,L10-3_G8,1,299,2020256,2020554,299,2.17e-154,540.0,100.0
L10-3,1,3,tail,L10-3.1.3.tail,L10-3_G8,1,299,2023650,2023948,299,2.17e-154,540.0,100.0
L10-3,1,4,tail,L10-3.1.4.tail,L10-3_G8,1,299,2085935,2086233,299,2.17e-154,540.0,100.0
L10-3,1,5,head,L10-3.1.5.dir,L10-3_G8,1,299,2522295,2522593,299,2.17e-154,540.0,100.0
L10-3,1,5,tail,L10-3.1.5.tail,L10-3_G8,1,299,2525689,2525987,299,2.17e-154,540.0,100.0
L10-3,1,6,head,L10-3.1.6.dir,L10-3_G8,1,299,2761199,2761497,299,2.17e-154,540.0,100.0
L10-3,1,6,head,L10-3.1.6.dir,L10-3_G8,6,294,3224227,3223939,289,5.839999999999999e-54,206.0,75.779
L10-3,1,6,tail,L10-3.1.6.tail,L10-3_G8,1,299,2764591,2764889,299,2.17e-154,540.0,100.0
L10-3,1,6,tail,L10-3.1.6.tail,L10-3_G8,6,299,3223936,3223643,294,8.12e-46,179.0,73.469
L10-3,1,7,head,L10-3.1.7.dir,L10-3_G8,1,299,3576040,3576338,299,2.17e-154,540.0,100.0
L10-3,1,7,tail,L10-3.1.7.tail,L10-3_G8,1,299,3579433,3579731,299,2.17e-154,540.0,100.0
L10-3,1,8,head,L10-3.1.8.dir,L10-3_G8,1,299,3712668,3712966,299,2.17e-154,540.0,100.0
L10-3,1,8,tail,L10-3.1.8.tail,L10-3_G8,1,299,3722263,3722561,299,2.17e-154,540.0,100.0
L10-3,1,9,tail,L10-3.1.9.tail,L10-3_G8,1,299,3958120,3958418,299,2.17e-154,540.0,100.0
L10-3,2,0,head,L10-3.2.0.dir,contig_1,1,299,117679,117977,299,2.2e-154,540.0,100.0
L10-3,2,1,tail,L10-3.2.1.tail,contig_1,1,299,122768,123066,299,2.2e-154,540.0,100.0
L10-3,2,2,head,L10-3.2.2.dir,contig_1,1,299,378443,378741,299,2.2e-154,540.0,100.0
L10-3,2,2,tail,L10-3.2.2.tail,contig_1,1,299,384156,384454,299,2.2e-154,540.0,100.0
L10-3,2,3,head,L10-3.2.3.dir,contig_1,1,299,1286719,1287017,299,2.2e-154,540.0,100.0
L10-3,2,3,tail,L10-3.2.3.tail,contig_1,1,299,1290113,1290411,299,2.2e-154,540.0,100.0
L10-3,2,5,head,L10-3.2.5.dir,contig_1,1,299,1911098,1911396,299,2.2e-154,540.0,100.0
L10-3,2,5,tail,L10-3.2.5.tail,contig_1,1,299,1954724,1954426,299,2.2e-154,540.0,100.0
L10-3,2,6,head,L10-3.2.6.dir,contig_1,1,299,1996723,1997021,299,2.2e-154,540.0,100.0
L10-3,2,6,tail,L10-3.2.6.tail,contig_1,1,299,2000117,2000415,299,2.2e-154,540.0,100.0
L10-3,2,7,head,L10-3.2.7.dir,contig_1,1,299,2059009,2059307,299,2.2e-154,540.0,100.0
L10-3,2,7,tail,L10-3.2.7.tail,contig_1,1,299,2062401,2062699,299,2.2e-154,540.0,100.0
L10-3,2,8,head,L10-3.2.8.dir,contig_1,1,298,2288836,2289133,298,7.66e-154,538.0,100.0
L10-3,2,8,tail,L10-3.2.8.tail,contig_1,1,299,2289127,2289425,299,2.2e-154,540.0,100.0
L10-3,2,9,head,L10-3.2.9.dir,contig_1,1,299,2500586,2500884,299,2.2e-154,540.0,100.0
L10-3,2,9,tail,L10-3.2.9.tail,contig_1,1,299,2503980,2504278,299,2.2e-154,540.0,100.0
L10-3,2,10,head,L10-3.2.10.dir,contig_1,1,299,2739494,2739792,299,2.2e-154,540.0,100.0
L10-3,2,10,head,L10-3.2.10.dir,contig_1,6,294,3202533,3202245,289,5.92e-54,206.0,75.779
L10-3,2,10,tail,L10-3.2.10.tail,contig_1,1,299,2742887,2743185,299,2.2e-154,540.0,100.0
L10-3,2,10,tail,L10-3.2.10.tail,contig_1,6,299,3202242,3201949,294,8.22e-46,179.0,73.469
L10-3,2,11,head,L10-3.2.11.dir,contig_1,1,299,3453160,3452862,299,2.2e-154,540.0,100.0
L10-3,2,11,head,L10-3.2.11.dir,contig_1,1,299,3629953,3630251,299,2.2e-154,540.0,100.0
L10-3,2,11,tail,L10-3.2.11.tail,contig_1,1,299,3633347,3633645,299,2.2e-154,540.0,100.0
L10-3,2,12,head,L10-3.2.12.dir,contig_1,1,299,3771161,3771459,299,2.2e-154,540.0,100.0
L10-3,2,12,tail,L10-3.2.12.tail,contig_1,1,299,3780758,3781056,299,2.2e-154,540.0,100.0
L10-3,2,13,tail,L10-3.2.13.tail,contig_1,1,299,4006776,4007074,299,2.2e-154,540.0,100.0
L10-4,1,1,head,L10-4.1.1.dir,contig_1,1,299,1272833,1273131,299,2.17e-154,540.0,100.0
L10-4,1,1,tail,L10-4.1.1.tail,contig_1,1,299,1276226,1276524,299,2.17e-154,540.0,100.0
L10-4,1,2,head,L10-4.1.2.dir,contig_1,1,299,1920658,1920956,299,2.17e-154,540.0,100.0
L10-4,1,2,tail,L10-4.1.2.tail,contig_1,1,299,1924051,1924349,299,2.17e-154,540.0,100.0
L10-4,1,3,head,L10-4.1.3.dir,contig_1,1,299,2026886,2027184,299,2.17e-154,540.0,100.0
L10-4,1,3,tail,L10-4.1.3.tail,contig_1,1,299,2030279,2030577,299,2.17e-154,540.0,100.0
L10-4,1,4,head,L10-4.1.4.dir,contig_1,1,299,2090438,2090737,300,3.2299999999999997e-152,534.0,99.667
L10-4,1,4,tail,L10-4.1.4.tail,contig_1,1,299,2093832,2094130,299,2.17e-154,540.0,100.0
L10-4,1,5,head,L10-4.1.5.dir,contig_1,1,299,2535122,2535420,299,2.17e-154,540.0,100.0
L10-4,1,5,tail,L10-4.1.5.tail,contig_1,1,299,2538516,2538814,299,2.17e-154,540.0,100.0
L10-4,1,6,head,L10-4.1.6.dir,contig_1,1,299,2774014,2774312,299,2.17e-154,540.0,100.0
L10-4,1,6,head,L10-4.1.6.dir,contig_1,6,294,3237037,3236749,289,5.86e-54,206.0,75.779
L10-4,1,6,tail,L10-4.1.6.tail,contig_1,1,299,2777408,2777706,299,2.17e-154,540.0,100.0
L10-4,1,6,tail,L10-4.1.6.tail,contig_1,6,299,3236746,3236453,294,8.15e-46,179.0,73.469
L10-4,1,7,head,L10-4.1.7.dir,contig_1,1,299,3588843,3589141,299,2.17e-154,540.0,100.0
L10-4,1,7,tail,L10-4.1.7.tail,contig_1,1,299,3592236,3592534,299,2.17e-154,540.0,100.0
L10-4,1,8,head,L10-4.1.8.dir,contig_1,1,299,3725462,3725760,299,2.17e-154,540.0,100.0
L10-4,1,8,tail,L10-4.1.8.tail,contig_1,1,299,3731956,3732254,299,2.17e-154,540.0,100.0
L10-4,1,9,head,L10-4.1.9.dir,contig_1,1,130,3965669,3965798,130,1.21e-62,235.0,100.0
L10-4,1,9,tail,L10-4.1.9.tail,contig_1,1,299,3968892,3969190,299,2.17e-154,540.0,100.0
L10-4,2,0,head,L10-4.2.0.dir,contig_1,1,299,121109,121407,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,0,tail,L10-4.2.0.tail,contig_1,1,299,124499,124797,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,1,head,L10-4.2.1.dir,contig_1,1,299,1278950,1279248,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,1,tail,L10-4.2.1.tail,contig_1,235,299,1282339,1282403,65,2.3800000000000002e-27,118.0,100.0
L10-4,2,2,head,L10-4.2.2.dir,contig_1,1,299,1444524,1444822,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,2,tail,L10-4.2.2.tail,contig_1,1,299,1447917,1448213,299,1.7099999999999999e-149,524.0,99.331
L10-4,2,3,head,L10-4.2.3.dir,contig_1,1,299,1732487,1732785,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,3,tail,L10-4.2.3.tail,contig_1,1,299,1735887,1736184,299,1.15e-151,532.0,99.666
L10-4,2,4,tail,L10-4.2.4.tail,contig_1,1,299,1937825,1938122,299,1.15e-151,532.0,99.666
L10-4,2,5,head,L10-4.2.5.dir,contig_1,1,299,2040646,2040944,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,5,tail,L10-4.2.5.tail,contig_1,1,299,2044039,2044337,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,6,head,L10-4.2.6.dir,contig_1,1,299,2104201,2104499,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,6,tail,L10-4.2.6.tail,contig_1,1,299,2107593,2107891,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,7,head,L10-4.2.7.dir,contig_1,1,299,2356248,2356545,299,1.15e-151,532.0,99.666
L10-4,2,7,head,L10-4.2.7.dir,contig_1,1,299,3375640,3375937,299,5.95e-149,523.0,98.997
L10-4,2,7,head,L10-4.2.7.dir,contig_1,45,151,2342906,2342800,107,8.309999999999999e-46,180.0,97.196
L10-4,2,7,head,L10-4.2.7.dir,contig_1,48,151,2466488,2466591,104,3.54e-44,175.0,97.115
L10-4,2,7,head,L10-4.2.7.dir,contig_1,49,151,3362207,3362104,104,2.23e-40,162.0,95.192
L10-4,2,7,head,L10-4.2.7.dir,contig_1,48,132,2468895,2468979,85,3.31e-38,154.0,100.0
L10-4,2,7,tail,L10-4.2.7.tail,contig_1,1,299,2365844,2366142,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,8,head,L10-4.2.8.dir,contig_1,1,299,2470263,2470562,300,3.29e-152,534.0,99.667
L10-4,2,8,tail,L10-4.2.8.tail,contig_1,1,299,2473659,2473957,299,9.44e-153,535.0,99.666
L10-4,2,9,head,L10-4.2.9.dir,contig_1,1,299,2564322,2564620,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,9,tail,L10-4.2.9.tail,contig_1,1,299,2567715,2568013,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,10,head,L10-4.2.10.dir,contig_1,1,299,2803283,2803581,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,10,head,L10-4.2.10.dir,contig_1,6,294,3266254,3265966,289,5.98e-54,206.0,75.779
L10-4,2,10,tail,L10-4.2.10.tail,contig_1,1,299,2806676,2806974,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,10,tail,L10-4.2.10.tail,contig_1,6,299,3265963,3265670,294,8.309999999999999e-46,179.0,73.469
L10-4,2,11,head,L10-4.2.11.dir,contig_1,1,299,3663557,3663855,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,11,tail,L10-4.2.11.tail,contig_1,1,299,3666948,3667246,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,12,tail,L10-4.2.12.tail,contig_1,1,299,3813946,3814244,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,13,head,L10-4.2.13.dir,contig_1,1,299,4047494,4047792,299,2.2200000000000002e-154,540.0,100.0
L10-4,2,13,tail,L10-4.2.13.tail,contig_1,1,299,4050886,4051184,299,2.2200000000000002e-154,540.0,100.0
L11-1,1,0,head,L11-1.1.0.dir,contig_1,1,299,76497,76795,299,2.1900000000000002e-154,540.0,100.0
L11-1,1,0,tail,L11-1.1.0.tail,contig_1,1,299,79891,80189,299,9.31e-153,535.0,99.666
L11-1,1,1,head,L11-1.1.1.dir,contig_1,1,299,163897,164195,299,2.1900000000000002e-154,540.0,100.0
L11-1,1,1,tail,L11-1.1.1.tail,contig_1,1,299,167291,167589,299,2.1900000000000002e-154,540.0,100.0
