Line,Gen,is_cluster_id,dir,read_name,sseqid,qstart,qend,sstart,send,length,evalue,bitscore,pident
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,723,647947,647883,66,3.26e-12,72.5,86.364
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,704,315865,315821,46,3.26e-12,71.6,95.652
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,723,934864,934929,66,3.26e-12,71.6,84.848
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,723,934763,934828,67,1.14e-11,70.7,85.075
L08-2,2,11,head,L08-2.2.11.dir,contig_1,654,694,1144940,1144900,41,1.14e-11,70.7,97.561
L08-2,2,11,head,L08-2.2.11.dir,contig_1,310,623,3945980,3945667,317,3.97e-11,68.9,64.984
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,695,489420,489456,37,3.97e-11,68.0,100.0
L08-2,2,11,head,L08-2.2.11.dir,contig_1,659,723,600276,600212,66,3.97e-11,68.0,84.848
L08-2,2,11,tail,L08-2.2.11.tail,contig_1,558,1688,2773444,2772317,1135,0.0,651.0,73.128
L08-2,2,11,tail,L08-2.2.11.tail,contig_1,5,373,2773949,2773581,369,1.38e-86,319.0,79.133
L08-2,2,11,tail,L08-2.2.11.tail,contig_1,1966,2577,2768354,2767746,619,1.2999999999999998e-23,109.0,64.136
L08-2,2,12,tail,L08-2.2.12.tail,contig_1,1,2999,2997123,3000121,2999,0.0,5409.0,100.0
L08-2,2,13,head,L08-2.2.13.dir,contig_1,1,2999,3556400,3559397,2999,0.0,5401.0,99.967
L08-2,2,13,tail,L08-2.2.13.tail,contig_1,1,2999,3562492,3565490,2999,0.0,5409.0,100.0
L08-2,2,14,head,L08-2.2.14.dir,contig_1,1,2999,3778617,3781614,2999,0.0,5401.0,99.967
L08-2,2,14,tail,L08-2.2.14.tail,contig_1,1,2999,3784708,3787706,2999,0.0,5409.0,100.0
L08-3,1,0,head,L08-3.1.0.dir,contig_1,1,2999,30498,33496,2999,0.0,5409.0,100.0
L08-3,1,0,tail,L08-3.1.0.tail,contig_1,1,2999,36592,39591,3001,0.0,5388.0,99.9
L08-3,1,0,tail,L08-3.1.0.tail,contig_1,203,265,786848,786785,64,2.84e-19,95.1,93.75
L08-3,1,1,head,L08-3.1.1.dir,contig_1,1,2999,66496,69495,3000,0.0,5403.0,99.967
L08-3,1,1,tail,L08-3.1.1.tail,contig_1,1,2999,72589,75587,2999,0.0,5409.0,100.0
L08-3,1,2,head,L08-3.1.2.dir,contig_1,1,2999,852179,855176,2999,0.0,5396.0,99.933
L08-3,1,2,head,L08-3.1.2.dir,contig_1,1083,1161,845258,845336,79,6.2499999999999995e-34,143.0,100.0
L08-3,1,2,head,L08-3.1.2.dir,contig_1,1083,1160,21127,21204,78,2.18e-33,141.0,100.0
L08-3,1,2,tail,L08-3.1.2.tail,contig_1,1,2999,858271,861269,2999,0.0,5409.0,100.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1,2999,1073077,1076075,2999,0.0,5405.0,99.967
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1130,1213934,1213830,105,2.49e-26,119.0,85.714
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1024,1128,3328991,3328886,106,8.680000000000001e-26,116.0,84.906
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,3669462,3669569,108,3.03e-25,115.0,84.259
L08-3,1,3,head,L08-3.1.3.dir,contig_1,30,280,3330737,3330487,253,1.06e-24,113.0,70.356
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1129,489489,489592,104,1.06e-24,113.0,84.615
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1127,1319412,1319314,99,3.6899999999999995e-24,112.0,84.848
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1133,1488083,1488188,106,3.6899999999999995e-24,112.0,83.962
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,1881665,1881771,107,4.5e-23,108.0,82.243
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,1881843,1881949,107,4.5e-23,108.0,82.243
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1030,1133,218244,218348,105,1.57e-22,105.0,82.857
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,1117401,1117299,104,1.57e-22,105.0,83.654
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,3162494,3162601,109,1.57e-22,105.0,83.486
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,1336117,1336017,101,1.91e-21,103.0,83.168
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,2120527,2120627,101,1.91e-21,103.0,83.168
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,2697777,2697877,101,1.91e-21,103.0,83.168
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1133,3770552,3770447,106,1.91e-21,103.0,82.075
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1135,1403422,1403529,108,1.91e-21,102.0,81.481
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1024,1128,2866835,2866730,107,1.91e-21,102.0,83.178
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1028,1128,189127,189026,102,6.680000000000001e-21,100.0,82.353
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,3042372,3042271,102,2.33e-20,99.6,81.373
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1130,3104950,3105052,103,8.13e-20,97.8,81.553
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1030,1130,1221358,1221257,103,2.84e-19,95.1,82.524
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,3733793,3733893,101,9.91e-19,94.2,81.188
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,2836667,2836560,108,9.91e-19,93.3,79.63
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1135,969379,969270,110,3.46e-18,92.4,79.091
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1030,1128,2262553,2262652,100,3.46e-18,92.4,81.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1127,3389622,3389721,100,3.46e-18,92.4,81.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1135,160473,160582,112,1.21e-17,90.6,79.464
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1130,208406,208507,103,1.21e-17,89.7,80.583
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,761046,760944,103,4.21e-17,88.7,79.612
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1030,1132,1349359,1349463,105,4.21e-17,88.7,80.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,1028263,1028365,104,4.21e-17,87.8,80.769
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,1205418,1205520,104,4.21e-17,87.8,80.769
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1136,3629507,3629618,112,4.21e-17,87.8,78.571
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,3898730,3898832,104,4.21e-17,87.8,80.769
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,550715,550812,107,5.13e-16,85.1,77.57
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1136,1563657,1563547,111,5.13e-16,85.1,77.477
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1030,1129,1597461,1597361,101,5.13e-16,85.1,79.208
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,2468508,2468408,102,5.13e-16,84.2,80.392
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1128,3604539,3604437,103,5.13e-16,84.2,78.641
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,1267068,1267176,109,1.79e-15,82.4,77.982
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1028,1128,2708810,2708709,102,1.79e-15,82.4,78.431
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1014,1127,3704066,3703953,115,2.18e-14,79.7,76.522
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1031,1130,3795573,3795472,102,2.18e-14,78.8,78.431
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1128,2807518,2807419,100,7.62e-14,77.9,77.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1136,1361444,1361336,109,7.62e-14,77.0,76.147
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1130,453640,453535,107,2.66e-13,76.1,77.57
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1130,1995871,1995770,103,2.66e-13,76.1,77.67
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1029,1112,633095,633011,85,9.28e-13,74.3,80.0
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1026,1130,3216788,3216894,107,9.28e-13,74.3,76.636
L08-3,1,3,head,L08-3.1.3.dir,contig_1,1027,1133,3553460,3553361,107,9.28e-13,74.3,76.636
L08-3,1,3,head,L08-3.1.3.dir,contig_1,690,866,3330077,3329901,177,3.95e-11,68.0,68.362
L08-3,1,3,tail,L08-3.1.3.tail,contig_1,1,2999,1079170,1082167,2999,0.0,5401.0,99.967
L08-3,1,3,tail,L08-3.1.3.tail,contig_1,2039,2260,893929,894150,224,3.03e-25,115.0,71.875
L08-3,1,4,head,L08-3.1.4.dir,contig_1,1,2999,1282037,1285034,2999,0.0,5396.0,99.933
L08-3,1,4,head,L08-3.1.4.dir,contig_1,126,565,2092909,2093348,442,7.12e-46,184.0,69.683
L08-3,1,4,head,L08-3.1.4.dir,contig_1,261,565,2893329,2893025,306,4.49e-42,171.0,72.876
L08-3,1,4,tail,L08-3.1.4.tail,contig_1,1,2999,1288128,1291126,2999,0.0,5409.0,100.0
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1,2999,1305091,1308089,3000,0.0,5395.0,99.933
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,406476,406292,188,8.13e-39,159.0,79.787
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,406576,406392,188,8.13e-39,159.0,79.787
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,406376,406192,188,3.4500000000000004e-37,155.0,79.255
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,406676,406492,188,3.4500000000000004e-37,155.0,79.255
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1418,1519,1306414,1306516,103,5.130000000000001e-35,147.0,92.233
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1325,1427,1306507,1306608,103,5.130000000000001e-35,147.0,92.233
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,2524529,2524365,175,1.79e-34,145.0,78.857
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,107785,107964,183,2.18e-33,141.0,78.689
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1519,174981,175175,198,2.18e-33,141.0,76.768
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1338,1519,1046935,1047126,193,2.66e-32,139.0,76.684
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1519,3446040,3445848,196,9.27e-32,136.0,76.531
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1520,174797,174992,199,3.24e-31,134.0,75.879
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1520,174889,175084,199,3.24e-31,134.0,75.879
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,931871,931687,185,3.94e-30,132.0,76.757
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,932073,931889,186,3.94e-30,131.0,76.344
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1519,3445949,3445756,197,1.38e-29,130.0,76.142
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,867582,867766,185,4.8000000000000004e-29,127.0,76.216
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1337,1519,234088,233868,223,1.68e-28,125.0,71.749
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1528,107883,108071,192,2.04e-27,123.0,76.042
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,600085,600269,186,2.04e-27,122.0,76.344
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,931972,931788,187,7.130000000000001e-27,121.0,74.866
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,600186,600370,186,8.680000000000001e-26,117.0,75.806
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1521,3262435,3262308,129,8.680000000000001e-26,117.0,80.62
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1433,1521,647958,648047,90,3.03e-25,114.0,88.889
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1332,1520,2720784,2720591,202,1.06e-24,113.0,73.267
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1379,1519,1046877,1047025,151,1.06e-24,113.0,78.146
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1389,1520,406731,406592,141,3.6899999999999995e-24,111.0,78.014
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1520,949392,949580,189,1.29e-23,110.0,74.074
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1397,1519,2524564,2524452,124,1.29e-23,109.0,79.839
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1519,3446064,3445939,127,1.29e-23,109.0,79.528
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1396,1519,329779,329901,124,4.5e-23,108.0,79.839
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1519,934097,934280,187,5.48e-22,104.0,74.332
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1430,1519,234088,233991,99,1.91e-21,103.0,83.838
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1519,600033,600168,136,6.680000000000001e-21,101.0,77.206
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1391,1520,298889,299024,139,6.680000000000001e-21,100.0,76.978
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1516,863560,863692,133,6.680000000000001e-21,100.0,77.444
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1520,174773,174900,130,2.33e-20,99.6,77.692
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1415,1520,1085520,1085634,115,2.33e-20,99.6,80.0
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1433,1519,3588830,3588742,90,2.33e-20,99.6,86.667
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1336,1519,906732,906548,193,2.33e-20,98.7,74.093
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1520,107785,107866,83,8.13e-20,97.8,86.747
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1337,1470,233965,233802,165,8.13e-20,97.8,71.515
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1418,1520,3190297,3190196,103,8.13e-20,97.8,81.553
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1424,1520,228977,228884,98,8.13e-20,96.9,82.653
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1325,1495,600267,600447,182,8.13e-20,96.9,73.626
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1392,1519,932124,931990,138,2.84e-19,95.1,76.087
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1521,789840,789923,84,9.91e-19,94.2,84.524
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1520,2517523,2517602,84,9.91e-19,94.2,86.905
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1433,1520,2951417,2951501,89,9.91e-19,94.2,84.27
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1520,949392,949476,85,9.91e-19,93.3,85.882
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1431,1519,3175248,3175332,89,9.91e-19,93.3,85.393
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1519,3290602,3290418,193,9.91e-19,93.3,71.503
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1519,1341389,1341266,128,3.46e-18,92.4,76.562
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1432,1519,694382,694469,89,3.46e-18,91.5,84.27
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1433,1519,398259,398343,89,1.21e-17,90.6,83.146
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1498,688992,688828,176,1.21e-17,90.6,72.727
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1519,906636,906455,193,1.21e-17,90.6,73.057
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1429,1518,3702310,3702213,98,1.21e-17,90.6,79.592
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1519,2815026,2814849,183,1.21e-17,89.7,72.678
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1428,398259,398344,89,4.21e-17,87.8,82.022
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1427,647958,648045,88,4.21e-17,87.8,81.818
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1418,1498,514926,514849,81,1.47e-16,86.9,83.951
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1427,2951417,2951500,88,1.47e-16,86.9,81.818
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1431,1519,3293802,3293891,91,1.47e-16,86.9,83.516
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1415,1519,540734,540837,107,1.47e-16,86.0,78.505
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1432,1519,2608216,2608130,88,5.13e-16,84.2,81.818
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1519,906543,906362,191,1.79e-15,83.3,72.251
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1392,1469,1254883,1254806,78,1.79e-15,83.3,83.333
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1430,1519,3356160,3356248,91,1.79e-15,82.4,81.319
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1345,1427,1085550,1085633,84,6.25e-15,81.5,82.143
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1343,1519,3290699,3290518,192,6.25e-15,81.5,69.792
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1435,3588830,3588734,99,6.25e-15,80.6,80.808
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1432,514927,514828,109,2.18e-14,79.7,77.982
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1520,2494238,2494089,150,2.18e-14,79.7,70.667
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1519,867582,867665,84,7.62e-14,77.9,82.143
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1520,2814935,2814757,184,7.62e-14,77.9,71.196
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1322,1520,2814831,2815026,205,7.62e-14,77.9,70.732
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1459,1519,143990,144051,63,7.62e-14,77.0,88.889
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1395,1519,325549,325673,126,7.62e-14,77.0,74.603
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1427,329800,329901,105,7.62e-14,77.0,78.095
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1519,896641,896514,131,7.62e-14,77.0,74.809
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1433,1520,3340866,3340950,88,7.62e-14,77.0,79.545
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1519,896827,896700,132,2.66e-13,76.1,75.0
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1438,1521,2621066,2620988,85,2.66e-13,75.2,80.0
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1418,1519,3784446,3784348,102,2.66e-13,75.2,76.471
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1393,1520,896734,896606,132,9.28e-13,74.3,74.242
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1519,2481790,2481998,210,9.28e-13,73.4,66.667
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1425,1519,2720784,2720692,97,9.28e-13,73.4,78.351
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1338,1427,3175248,3175332,90,9.28e-13,73.4,80.0
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1324,1498,689077,688913,176,3.24e-12,72.5,70.455
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1340,1498,896514,896672,169,3.24e-12,71.6,71.598
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1391,1520,1259157,1259283,130,3.24e-12,71.6,73.077
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1414,1522,2252454,2252341,114,3.24e-12,71.6,75.439
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1339,1515,2482016,2482220,206,1.13e-11,70.7,66.505
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1336,1426,3702310,3702213,99,1.13e-11,70.7,75.758
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1481,1520,2745427,2745466,40,3.95e-11,68.9,97.5
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1432,1520,1557744,1557658,90,3.95e-11,68.0,77.778
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1431,1520,2770416,2770513,98,3.95e-11,68.0,76.531
L08-3,1,5,head,L08-3.1.5.dir,contig_1,1482,1528,3929560,3929606,47,3.95e-11,68.0,91.489
L08-3,1,5,tail,L08-3.1.5.tail,contig_1,1,2999,1311184,1314182,2999,0.0,5409.0,100.0
L08-3,1,6,head,L08-3.1.6.dir,contig_1,1,2999,1856938,1859935,2999,0.0,5401.0,99.967
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1,2999,1863030,1866030,3001,0.0,5396.0,99.933
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,2544,2999,1732894,1732439,463,2.84e-38,159.0,68.251
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1448,1525,896792,896873,82,2.66e-13,76.1,81.707
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1449,1505,329901,329843,59,9.28e-13,73.4,88.136
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1449,1526,914241,914322,82,3.24e-12,71.6,80.488
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1449,1526,914441,914522,82,3.24e-12,71.6,80.488
L08-3,1,6,tail,L08-3.1.6.tail,contig_1,1448,1525,1812123,1812040,84,3.95e-11,68.0,77.381
L08-3,1,7,head,L08-3.1.7.dir,contig_1,1,2999,2119874,2122872,2999,0.0,5409.0,100.0
L08-3,1,7,head,L08-3.1.7.dir,contig_1,640,777,2697763,2697900,138,2.18e-52,205.0,92.754
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,790,3669446,3669600,155,7.599999999999999e-52,204.0,89.032
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,772,2866848,2866712,137,3.23e-50,198.0,91.971
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,781,3604558,3604410,149,3.23e-50,197.0,89.262
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,778,2468529,2468384,146,1.13e-49,196.0,89.726
L08-3,1,7,head,L08-3.1.7.dir,contig_1,625,777,1117428,1117276,154,3.94e-49,195.0,88.961
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,785,1403404,1403553,150,3.94e-49,195.0,88.667
L08-3,1,7,head,L08-3.1.7.dir,contig_1,637,778,1488066,1488207,142,3.94e-49,194.0,90.141
L08-3,1,7,head,L08-3.1.7.dir,contig_1,622,778,2708841,2708685,157,1.6700000000000002e-47,189.0,86.624
L08-3,1,7,head,L08-3.1.7.dir,contig_1,620,778,189160,189002,159,1.6700000000000002e-47,188.0,86.164
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,776,1319430,1319291,141,1.6700000000000002e-47,188.0,90.071
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,776,3733772,3733915,144,1.6700000000000002e-47,188.0,88.889
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,773,1205402,1205539,138,5.85e-47,187.0,89.855
L08-3,1,7,head,L08-3.1.7.dir,contig_1,622,774,3389590,3389743,154,1.0600000000000001e-43,176.0,85.714
L08-3,1,7,head,L08-3.1.7.dir,contig_1,641,766,3162484,3162608,126,3.6900000000000005e-43,175.0,91.27
L08-3,1,7,head,L08-3.1.7.dir,contig_1,640,779,3329000,3328861,140,1.2899999999999998e-42,172.0,87.143
L08-3,1,7,head,L08-3.1.7.dir,contig_1,640,781,3104936,3105077,142,4.49e-42,171.0,86.62
L08-3,1,7,head,L08-3.1.7.dir,contig_1,654,787,1336117,1335983,135,1.57e-41,168.0,88.148
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,772,1028247,1028383,137,5.47e-41,167.0,86.861
L08-3,1,7,head,L08-3.1.7.dir,contig_1,641,774,761057,760924,134,1.91e-40,166.0,87.313
L08-3,1,7,head,L08-3.1.7.dir,contig_1,645,789,1881658,1881801,145,6.67e-40,164.0,85.517
L08-3,1,7,head,L08-3.1.7.dir,contig_1,641,765,2836678,2836554,125,6.67e-40,163.0,88.8
L08-3,1,7,head,L08-3.1.7.dir,contig_1,629,765,3042395,3042260,137,6.67e-40,163.0,86.861
L08-3,1,7,head,L08-3.1.7.dir,contig_1,640,759,3770566,3770447,120,6.67e-40,163.0,90.0
L08-3,1,7,head,L08-3.1.7.dir,contig_1,642,773,1361456,1361325,132,2.33e-39,162.0,87.121
L08-3,1,7,head,L08-3.1.7.dir,contig_1,641,781,160462,160602,141,8.13e-39,160.0,85.106
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,769,1221380,1221244,137,2.84e-38,158.0,85.401
L08-3,1,7,head,L08-3.1.7.dir,contig_1,645,774,1881836,1881964,130,3.4500000000000004e-37,155.0,86.923
L08-3,1,7,head,L08-3.1.7.dir,contig_1,608,787,550671,550840,180,3.4500000000000004e-37,154.0,78.333
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,779,1563676,1563530,147,1.21e-36,153.0,82.993
L08-3,1,7,head,L08-3.1.7.dir,contig_1,655,766,2262553,2262664,112,1.21e-36,153.0,90.179
L08-3,1,7,head,L08-3.1.7.dir,contig_1,655,766,1213931,1213820,112,1.47e-35,149.0,89.286
L08-3,1,7,head,L08-3.1.7.dir,contig_1,633,765,969398,969266,133,1.79e-34,146.0,84.211
L08-3,1,7,head,L08-3.1.7.dir,contig_1,635,779,3629489,3629635,147,1.79e-34,146.0,82.993
L08-3,1,7,head,L08-3.1.7.dir,contig_1,655,764,218244,218353,110,1.79e-34,145.0,89.091
L08-3,1,7,head,L08-3.1.7.dir,contig_1,640,779,521844,521705,140,1.79e-34,145.0,82.857
L08-3,1,7,head,L08-3.1.7.dir,contig_1,642,779,3553470,3553341,138,6.2499999999999995e-34,144.0,84.783
L08-3,1,7,head,L08-3.1.7.dir,contig_1,637,753,3704068,3703953,118,6.2499999999999995e-34,144.0,88.136
L08-3,1,7,head,L08-3.1.7.dir,contig_1,636,754,489473,489591,119,6.2499999999999995e-34,143.0,86.555
L08-3,1,7,head,L08-3.1.7.dir,contig_1,641,753,208393,208504,113,2.18e-33,142.0,88.496
L08-3,1,7,head,L08-3.1.7.dir,contig_1,616,781,1267034,1267198,167,2.66e-32,138.0,79.042
L08-3,1,7,head,L08-3.1.7.dir,contig_1,625,767,1995900,1995759,143,2.66e-32,138.0,81.818
L08-3,1,7,head,L08-3.1.7.dir,contig_1,648,754,1597468,1597362,107,3.24e-31,135.0,87.85
L08-3,1,7,head,L08-3.1.7.dir,contig_1,654,754,1237349,1237457,109,1.1299999999999999e-30,132.0,88.073
L08-3,1,7,head,L08-3.1.7.dir,contig_1,655,754,3898733,3898832,100,3.94e-30,132.0,89.0
